회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율.1,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)엘에스네트웍스,680,14-Dec,0.14,11.04,-4.48,44.94,9.72,1.22,,29.38,0.07,0.09,0.17,0.27,0.05,1.24,3.48,7.58,3.53,26.66,1.24,1.27,2.6,83.43,44.54,5.29,106.72,33.19,-3.28,-2.83,-5.11,48.37,68.61,14.56,27.27,343.02,72.52,67.57,51.63,48.37,46.61,0,-5.42,529750.89,16692.39,3306462.02,0,33.85,0.05,10.74,0.09,-2.83,0,0,0,  상품 종합 도매업
(주)엘에스네트웍스,680,15-Dec,-3.68,-4.36,-17.56,-10.23,4.14,-10.33,-10769.61,26.56,-9.35,-10.38,-4.4,-8.44,-4.87,1.11,2.88,5.29,3.37,19.81,1.11,0.98,1.97,99.74,45.81,3.33,120.48,39.09,-2.23,-2.29,-3.11,45.35,86.18,11.76,25.6,289.39,41.96,56.58,54.65,45.35,54.07,0,-0.07,474924.94,19171.29,3410500.76,0,-5.1,-0.01,-1.26,-0.01,-7.28,0,0,0,  상품 종합 도매업
(주)엘에스네트웍스,680,16-Dec,-3.28,-17.08,-15.68,-37.15,-31.52,-12.6,,29.51,-17.89,-13.48,-4.19,-11.96,-6.26,0.75,1.94,3.81,2.43,18.42,0.75,0.65,1.54,74.91,30.78,7.36,109.2,35.33,-1.01,-1.36,-1.49,47.8,73.91,7.97,19.4,281.03,39.56,54.17,52.2,47.8,58.91,0,-6.5,882734.75,41267.35,6093346.77,0,-12.75,-0.02,-2.73,-0.05,-53.59,0,0,0,  상품 종합 도매업
(주)엘에스네트웍스,680,17-Dec,0.15,0.96,-37.89,6.98,-2.75,3.3,,31.94,4.65,3.36,0.22,0.63,1.63,0.72,2.12,3.9,2.99,17.95,0.72,0.68,1.75,50.45,23.43,8.7,104.46,32.16,-0.42,-0.61,-0.66,48.91,65.76,9.55,20.55,188.95,85.32,83.3,51.09,48.91,53.55,0,-20.19,577060.8,39546.59,6464409.31,0,79.21,0.07,11.56,0.2,-4.83,0,0,0,  상품 종합 도매업
(주)엘에스네트웍스,680,18-Dec,0.21,0.01,-0.49,-0.79,-1.96,2.46,-20.88,29.74,3.66,2.59,0.3,0.86,1.28,0.71,2.26,4.12,3.93,17.12,0.71,0.69,1.71,123.39,58.09,13.75,99.58,32.85,2.18,3.11,3.31,50.1,65.56,9.6,20.39,242.24,16.25,32.98,49.9,50.1,52.92,279.18,3.86,598520.34,41350.39,6738835.21,0,70.54,0.06,10.21,0.18,-4.06,0,0,0,  상품 종합 도매업
(주)엘에스네트웍스,680,19-Dec,-0.98,-8.29,-1.71,3.09,0.11,-18.61,-523.85,26.21,-17.15,-11.94,-1.76,-5.35,-5.66,0.7,2.16,3.78,3.59,20.22,0.7,0.63,1.53,157.5,76.56,18.89,124.89,40.13,-1.04,-1.67,-1.44,44.47,90.26,11.14,22.92,278.49,9.61,32.73,55.53,44.47,51.39,140.77,8.37,582152.4,42608.03,6115639.24,0,-13.75,-0.01,-1.88,-0.04,1.06,0,0,0,  상품 종합 도매업
(주)엠게임,58630,11-Dec,-0.15,-99.65,-99.9,-99.71,-100,-99.62,-100.31,0,-2.34,-1.17,-0.22,-0.51,-1.03,0.76,,3.88,2.72,,0.76,1.06,1.35,94.67,94.67,4.79,78.64,28.25,14.35,14.79,22.37,55.98,50.46,29.41,29.41,0,66.89,55.49,44.02,55.98,0,0,-1.66,69011.45,30742.66,528844.52,0,-1.66,0,-0.04,-0.01,-42.38,11.17,13784027,4945155,  소프트웨어 개발 및 공급업
(주)엠게임,58630,12-Dec,0.19,-0.28,-18.39,-20.34,,-1.64,-111.17,0,-5.02,-2.89,0.34,0.89,-1.92,0.69,,5.1,2.64,,0.69,0.86,1.44,72.16,72.16,6.64,81.11,33.94,18.15,21.26,23.95,55.21,61.47,23.49,23.49,0,74.45,58.97,44.79,55.21,0,0,-9.06,62926.44,34752.43,635666.11,0,-2.18,0,-0.04,-0.01,-17.04,18.97,2549475,8136044,  소프트웨어 개발 및 공급업
(주)엠게임,58630,13-Dec,-7.06,-51.09,-16.34,-31.85,,-88.67,,0,-213.57,-185.02,-16.71,-45.83,-77.85,0.88,,4.62,2.27,,0.88,0.62,1.37,40.63,40.63,5.64,681.54,68.58,5.29,8.31,6.73,12.8,536.02,32.73,32.73,0,99.07,629.66,87.2,12.8,0,0,-47.83,56128.23,35574.87,364023.22,0,-456.26,-0.7,-7.2,-1.27,-14.59,24.6,2510570,7560452,  소프트웨어 개발 및 공급업
(주)엠게임,58630,14-Dec,1.2,-29.65,-32.89,-33.94,,138.54,,0,-26.5,-63.18,5.06,8.07,-16.62,2.47,,4.88,2.88,,2.47,0.84,1.97,59.72,59.72,9.1,130.5,35.93,9.8,7.31,15.45,43.38,82.83,30.74,30.74,0,0,118.64,56.62,43.38,0,0,-20.73,103758.73,42676.89,554302.53,0,59.78,0.11,1.45,0.15,-53.8,12.99,2763810,3866562,  소프트웨어 개발 및 공급업
(주)엠게임,58630,15-Dec,15.38,-100,-100,-100,,-100,,0,5.21,6.07,18.45,27.56,3.49,1.16,,4.3,3.22,,1.16,1.57,,68.75,68.75,38.68,63.56,18.14,51.15,26.24,109.6,61.14,29.66,24.11,24.11,0,0,57.36,38.86,61.14,0,0,-10.96,100476.61,844.39,489405.96,0,120.89,0.25,143.85,0.33,2.74,15.4,2689031,4283224,  소프트웨어 개발 및 공급업
(주)엠게임,58630,16-Dec,14.05,6.45,27.1,38.7,,20.96,0,0,12.26,15.08,11.09,13.78,9.87,1.23,,6.06,3.27,,1.23,2.33,,133.13,133.13,75.71,43.94,19.71,39.76,15.55,61.58,69.47,28.37,31.42,31.42,0,86.84,33.97,30.53,69.47,0,0,7.82,75579.41,968.7,345777.88,0,137.02,0.3,106.91,0.38,50.67,22.72,0,6930360,  소프트웨어 개발 및 공급업
(주)엠게임,58630,17-Dec,28.25,13.65,8.84,13.09,,26.92,0,0,9.56,8.55,11.66,17.67,6.31,0.89,,6.6,2.52,,0.89,2.52,,201.43,201.43,107.57,28.89,7.24,40.26,14.55,124.71,77.59,9.33,31.26,31.26,0,68.47,20,22.41,77.59,0,0,15.74,91031.69,1407.25,355261.31,0,80.77,0.21,52.25,0.33,10.62,22.09,0,6083337,  소프트웨어 개발 및 공급업
(주)엠게임,58630,18-Dec,43.06,-5.89,-3.7,5.65,,-4.33,-77.19,0,9.34,8.4,8.76,13.35,6.13,0.81,,5.45,2.44,,0.81,2.91,,214.54,211.53,128.4,27.29,7.08,19.5,6.37,59.08,78.56,9.01,34.45,34.94,0,0,20.73,21.44,78.56,1.4,2.63,18.66,117637.64,5357.58,397205.53,0,107.14,0.32,23.53,0.48,-16.8,25.2,0,6878994,  소프트웨어 개발 및 공급업
(주)엠게임,58630,19-Dec,119.19,17.43,-2.28,39.61,-86.53,23.12,205.69,0,20.58,21.89,16.14,19.26,17.25,1.04,0,5.92,3.11,,1.04,4.32,2.18,405.84,405.29,218.83,21.41,4.26,56.53,12.85,234.03,82.37,5.17,41.49,41.54,0,50.97,12.43,17.63,82.37,0.14,0.18,31.31,113862.39,2129.1,461981.72,0,137.54,0.34,73.56,0.44,0.96,19.69,0,7392258,  소프트웨어 개발 및 공급업
(주)엠피대산,65150,11-Dec,5.01,-39.45,23.98,-65.05,-89.73,-48.86,95.05,36.71,2.46,18.39,7.78,4.2,4.55,7.98,18.21,18.41,5.48,8.36,7.98,2.66,4.12,58.98,47.65,4.5,304.11,25.28,22.96,9.33,68.32,24.75,102.18,34.34,42.51,38.4,0,291.25,75.25,24.75,19.22,0,-29.56,94465.1,5082.07,242980.97,0,75.68,0.29,14.07,0.16,15.69,0,,0,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,12-Dec,11.37,-15.48,-8.61,-34.74,-20.46,5.5,-27.95,39.34,1.59,12.56,12.31,5.04,3.88,8.12,17.08,20.53,5.34,8.2,8.12,3.09,5.88,51.22,39.22,16.92,223.76,0.02,37.59,10.63,124720.8,30.89,0.07,25.13,32.82,33.69,0,207.45,69.11,30.89,23.43,0,-31.25,85894.78,5083.26,196496.62,0,92.25,0.4,15.59,0.17,4.52,0.03,0,55470,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,13-Dec,39.43,-7.44,-5.54,-37.88,-74.2,5.43,3.71,39.96,1.68,14.58,4.52,1.81,4.18,7.57,29.81,18.84,5.65,8.58,7.57,3.72,9.03,39.05,35.25,7.9,184.24,0,23.41,5.85,0,35.18,0,19.88,22.03,46.34,0,160.34,64.82,35.18,9.73,0,-34.38,72864.3,4565.06,163337.26,0,102.22,0.46,16.32,0.18,11.35,0.1,0,167632,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,14-Dec,38.85,19.65,-4.77,72.75,101.76,80.72,-85,39.29,0.3,1.32,1.94,1,0.59,4.33,40.16,16.8,4.91,8.89,4.33,3.54,7.12,77.44,68.63,33.35,88.19,0,2.28,0.6,171561.15,53.14,0,28.19,31.8,50.27,0,77.29,46.86,53.14,11.37,0,-9.27,71113.53,3661.78,200286.76,0,88.97,0.32,17.28,0.18,-2.43,0.05,0,77556,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,15-Dec,-16.5,31.23,7.73,2.52,38.13,1.8,-863.29,46.31,-2.74,-9.03,-5.2,-3.95,-3.6,2.84,18.97,12.37,4.12,9.49,2.84,2.45,4.72,54.66,46.29,12.18,142.59,23.79,-3.84,-1.95,-9.49,41.22,57.7,21.04,24.85,106.49,64.46,110.26,58.78,41.22,15.31,0,-20.61,71137.76,4425.43,248616.33,0,76.32,0.22,12.27,0.19,5.72,0.15,0,162777,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,16-Dec,0.45,8.6,-3.58,39.14,52.86,-2.23,,49.53,-1.36,-9.25,0.46,0.33,-1.86,3.51,15.02,13.5,5,14.73,3.51,2.25,4.82,62.35,51.86,14.14,169.46,32.44,-5.61,-2.68,-10.87,37.11,87.41,26.48,31.83,105.96,77.41,137.58,62.89,37.11,16.82,0,-19.22,75253.42,4834.98,294991.33,0,96.4,0.25,15,0.19,-8.47,0.15,0,149019,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,17-Dec,-0.09,-10.39,-71.35,35.84,7.85,10.53,,49.61,-7.67,-36.27,-0.36,-0.27,-10.23,3.24,11.46,12.77,7.6,14.47,3.24,2.27,3.37,95.47,82.72,26.71,118.47,21.25,-9.67,-3.71,-24.69,45.77,46.41,41.81,48.25,105.49,0,110.41,54.23,45.77,13.36,0,-2.29,16134.06,0,207323.8,0,341.24,0.27,,0.19,27.51,0.14,0,118118,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,18-Dec,-0.47,-36.2,-48.76,-21.42,56.77,-26.33,,42.5,-17.52,-78.36,-0.45,-0.31,-24.92,2.93,8.1,11.31,18.62,12.21,2.93,2.76,2.7,163.86,120.2,42.77,89.19,0,-23.11,-5.97,0,52.86,0,43.6,59.43,82.85,0,68.62,47.14,52.86,26.65,68.37,23.16,7811.64,0,118848.14,0,191.42,0.13,,0.07,11.29,0.12,0,77368,  음ㆍ식료품 및 담배 도매업
(주)엠피대산,65150,19-Dec,-1.9,41.19,167.81,40.17,-1.82,2.21,-124.13,42.75,-2.54,4.2,-3.11,-2.24,-3.54,3.14,6.11,10.57,13.71,13.3,3.14,2.5,2.35,112.55,91.54,11.89,161.34,34.68,-10.5,-5.46,-18.7,38.26,90.63,47.99,59,141.13,92.13,137.01,61.74,38.26,18.66,167.43,6.58,25275.11,0,200927.8,0,165.55,0.21,,0.18,-16.49,0.09,0,55771,  음ㆍ식료품 및 담배 도매업
(주)영우디에스피,143540,14-Dec,5.94,-100,-100,-100,-100,-100,72.31,9.93,4.2,12.95,6.64,4.18,6.67,,,,,,,,,138.13,138.13,9.11,92.11,20.17,1.69,0.63,4.02,52.05,38.75,60.54,60.54,224.23,79.58,84.19,47.95,52.05,0,0,16.71,49149.11,4510.25,241549.55,0,127.67,0.26,13.91,0.2,0,1.47,630723,918718,  특수 목적용 기계 제조업
(주)영우디에스피,143540,15-Dec,0.6,6.21,-3.15,-4.57,,6.44,0,8.25,1.66,3.69,0.58,0.5,1.92,2.22,,2.44,5.95,5.6,2.22,2.41,,138.34,138.34,8.97,91.69,24.87,-5.7,-2.43,-10.97,52.17,47.66,54.4,54.4,231.25,65.77,75.37,47.83,52.17,0,0,15.08,42904.78,4065.3,231235.85,0,155.25,0.29,16.38,0.26,10.95,0.17,0,97757,  특수 목적용 기계 제조업
(주)영우디에스피,143540,16-Dec,19.36,166.45,-19.52,308.14,,48.22,7,10.13,8.13,29.97,7.12,6.68,8.67,4.38,,2.54,16.93,3.91,4.38,2.39,,138.99,138.99,15.81,245.82,9.25,-1.58,-1.06,-12.17,28.92,31.99,83.53,83.53,142.72,91.68,207.82,71.08,28.92,0,0,23.43,26368.81,3104.66,469872.59,0,367.88,0.21,31.25,0.19,30.94,0.14,0,207732,  특수 목적용 기계 제조업
(주)영우디에스피,143540,17-Dec,-0.52,18.44,107.86,16.32,,-11.56,-138.5,3.43,-1.77,-12.25,-0.27,-0.16,-3.05,6.9,,2.89,21.78,4.05,6.9,2.29,2.08,119.13,119.13,32.15,363.15,17.73,-0.48,-0.24,-2.11,21.59,82.13,82.03,82.03,137.37,0,318.91,78.41,21.59,0,0,13.18,49858.18,2824.18,506240.66,0,107,0.11,18.89,0.07,9.93,0.12,393700,297213,  특수 목적용 기계 제조업
(주)영우디에스피,143540,18-Dec,-10.34,-32.49,7.45,-37.99,,-77.68,,-3.45,-12.47,-84.05,-10.53,-9.8,-13.4,6.82,29.68,2.45,8.81,3.19,6.82,1.28,1.35,86.88,76.16,33.36,1301.02,24.13,1.1,0.77,4.24,7.14,338.02,66.06,75.35,109.71,74.62,1215.15,92.86,7.14,12.34,0,-11.38,66144.4,3486.77,421916.96,0.02,4.23,0.01,0.8,0,-19,0,1330654,0,  특수 목적용 기계 제조업
(주)영우디에스피,143540,19-Dec,8.17,1.98,-0.95,-3.8,22.87,121.07,,19.69,-2.07,-14.96,10.39,11.46,-1.87,7.99,7.1,2.38,5.87,4.2,7.99,1.02,1.24,93.33,78.63,7.17,546.3,50.1,-10.28,-9.68,-17.34,15.47,323.79,59.88,71.08,265.4,99.49,492.2,84.53,15.47,15.76,0,-5.08,92576.08,4926.96,607993.83,0,81.52,0.12,15.32,0.14,-29.23,0.22,0,218702,  특수 목적용 기계 제조업
(주)영풍,670,11-Dec,22.44,-30.8,-49.62,-75.11,-68.23,-25.53,1.88,8.8,16.6,12.78,3.2,5.63,9.43,0.77,7.14,14.68,3.46,14.01,0.77,2.16,3.15,146.46,84.1,37.05,36.72,7.42,12.72,6.41,46.02,73.14,10.15,10.15,17.69,99.47,72.95,16.51,26.86,73.14,42.58,134.23,5.61,761413.82,1151880.83,5014003.35,0,101.55,0.15,0.67,0.29,5.44,0,0,0,  1차 비철금속 제조업
(주)영풍,670,12-Dec,30.6,10.45,13.4,7.85,6.66,13.72,19.59,11.86,17.25,13.54,5.05,8.66,10.05,0.78,6.95,13.75,3.41,13.76,0.78,2.27,3.34,176.11,101.95,16.07,32.79,5.63,17.8,7.91,78.04,75.31,7.48,10,17.27,99.88,54.74,13.02,24.69,75.31,42.11,97.44,7.46,713581.3,1182688.04,5218881.2,0,117.01,0.16,0.71,0.29,6.12,0,0,0,  1차 비철금속 제조업
(주)영풍,670,13-Dec,10.2,36.01,153.22,84.49,76.95,29.12,-15.5,8.01,7.16,9.55,4.61,4.81,6.86,1.31,10.32,16.07,3.7,16.63,1.31,3.56,4.6,156.22,93.12,14.55,39.87,7.8,23.05,7.91,84.24,71.5,10.91,13.96,23.43,105.01,65.2,20.97,28.5,71.5,40.39,112.24,8.43,1896328.55,2793688.2,6851105.25,0,63.03,0.17,0.43,0.21,3.6,0,0,0,  1차 비철금속 제조업
(주)영풍,670,14-Dec,-2.84,-1.12,-8.06,-6,-23.09,3.4,-57.09,3.54,3.6,5.36,-0.75,-1.05,2.57,0.98,8.18,9.63,2.3,11.88,0.98,2.66,3.12,177.62,118.92,24.67,33.76,7.56,28.15,9.9,93.93,74.76,10.12,14.91,22.27,141.9,76.68,16.77,25.24,74.76,33.05,75.62,9.73,1650207.53,2553708.45,6449266.82,0,52,0.13,0.34,0.19,5.04,0,0,0,  1차 비철금속 제조업
(주)영풍,670,15-Dec,-0.66,2.38,-12.36,13.99,19.55,3.13,-10.58,4.27,3.44,5.13,-0.14,-0.21,2.28,0.88,7.96,9.05,2.39,12.76,0.88,2.66,2.82,201.83,131.88,34.27,32.78,6.55,21.71,8.17,81.75,75.31,8.7,16.2,24.79,127.65,76.67,16.31,24.69,75.31,34.66,68.69,12.51,1528363.16,2676314.33,6211664.11,0,50.48,0.12,0.29,0.19,6.29,0,0,0,  1차 비철금속 제조업
(주)영풍,670,16-Dec,-0.56,3.69,-7.97,10.98,27.19,4.62,41.63,3.99,4.8,6.12,-0.1,-0.16,3.14,0.86,6.55,8.71,2.7,11.17,0.86,2.68,2.54,215.92,130.16,40.67,31.59,4.42,14.81,5.54,80.4,75.99,5.82,16,26.54,122.61,80.48,16.17,24.01,75.99,39.72,73.98,14.25,1362074.91,2635630.35,6341874.77,0,56.11,0.12,0.29,0.19,1.09,0,0,0,  1차 비철금속 제조업
(주)영풍,670,17-Dec,17.21,16.18,18.4,33.43,26.77,10.41,113.76,7.64,7.31,8.6,3.57,4.28,6.09,1.13,6.96,10.15,3.63,12.33,1.13,3.2,2.91,185.83,115.71,24.32,38.46,6.53,9.86,3.53,41.92,72.23,9.05,18.98,30.48,118.62,80.21,22.71,27.77,72.23,37.73,81.7,14.08,1542543.86,2788236,7245458.31,0,65.39,0.14,0.36,0.18,2.16,0,0,0,  1차 비철금속 제조업
(주)영풍,670,18-Dec,-9.39,-1.71,-6.19,-6.09,0.44,1.09,-83.02,0.26,1.56,3.69,-2.29,-3.67,0.97,0.85,5.35,8.26,2.75,9.03,0.85,2.33,2.09,193.67,115.51,26.76,34.62,6.23,12.47,5.1,51.46,74.28,8.39,17.37,29.12,96.36,87.81,20.24,25.72,74.28,40.36,83.45,14.09,1457372.72,2826444.72,7121498.13,0,43.72,0.09,0.23,0.14,0,0,0,0,  1차 비철금속 제조업
(주)영풍,670,19-Dec,6.54,2.35,-12.3,6.52,-14.81,5.45,348.56,7.06,6.72,7.4,1.77,2.74,4.34,0.86,5.58,8.45,3.15,10.31,0.86,2.63,2.17,219.12,148.39,24.92,30.67,4.65,14.37,5.28,72.58,76.53,6.07,20.53,30.31,146.44,89.73,18.07,23.47,76.53,32.28,59.37,16.48,1250346.39,2847165.1,7245412.74,0,73.86,0.13,0.32,0.2,0.6,0,0,0,  1차 비철금속 제조업
(주)영흥,12160,11-Dec,36.67,-94.6,-83.07,-93,-91.66,-95.22,-94.03,14.34,7.02,7.19,6.54,8.68,5.29,1.03,4.59,4.69,1.31,11.39,1.03,2.85,1.83,201.01,123.7,21.31,47.38,7.49,4.98,2.36,21.35,67.85,11.05,24.19,39.3,214.13,95.61,28.82,32.15,67.85,38.46,76.54,19.75,670716.34,338386.82,1169440.78,0,23.74,0.14,0.47,0.2,-8.98,0,0,0,  1차 철강 제조업
(주)영흥,12160,12-Dec,6.94,3.72,14.63,-14.08,-8.55,1.01,-60.98,11.14,2.44,2.72,1.38,1.85,1.82,1.11,4.66,4.57,1.19,10.76,1.11,2.25,2.08,154.58,91.3,8.61,51.32,10.48,8.74,4.05,28.27,66.09,15.87,19.23,32.56,260.9,91.79,31.87,33.91,66.09,40.94,115.95,11.5,731449.07,384358.67,1300381.76,0,21.09,0.12,0.4,0.16,-6.73,0,,0,  1차 철강 제조업
(주)영흥,12160,13-Dec,5.21,14.62,-5.33,52.18,11.79,-4.85,55.49,10.88,3.17,4.22,3.42,4.19,2.59,1.36,5.54,4.95,1.37,11.93,1.36,2.05,2.14,149.84,104.78,6.01,82.28,18.78,10.45,6.17,25.12,54.86,34.24,30.23,43.23,226.11,67.87,52.59,45.14,54.86,30.07,90.41,14.38,838931.65,513463.3,1581759.22,0,24.54,0.13,0.4,0.17,-5.77,0,,0,  1차 철강 제조업
(주)영흥,12160,14-Dec,2.38,10.49,15.48,-0.2,7.08,1.42,-66.51,11.45,1.19,1.34,0.94,1.44,0.77,1.24,4.5,4.24,1.17,10.31,1.24,1.37,1.58,115.15,78,4.32,98.59,23.02,9.35,7.49,20.15,50.36,45.72,26.45,39.05,264.23,73.32,67.34,49.64,50.36,32.27,245.22,5.14,740654.23,406940.74,1322564.68,0,20.85,0.12,0.38,0.19,32.14,0,0,0,  1차 철강 제조업
(주)영흥,12160,15-Dec,1.51,-11.6,0,-28.1,-2.65,0.97,65.17,12.05,1.99,2.35,0.91,1.41,1.29,1.2,4.3,4.33,1.07,13.91,1.2,1.4,1.81,114.04,64.22,5.69,73.87,24.72,5.49,3.39,9.44,57.52,42.98,17.89,31.76,407.9,77.68,48.42,42.48,57.52,43.68,354.79,3.91,618136.98,349218.18,970537.62,0,24.36,0.16,0.43,0.23,20.46,0,,0,  1차 철강 제조업
(주)영흥,12160,16-Dec,0.28,-0.66,0.81,-2.05,-11.83,-0.8,-92.12,11.59,0.18,0.16,0.17,0.28,0.11,1.07,4.16,3.92,0.95,14.26,1.07,1.45,1.95,110.57,67.09,10.74,74.11,26.52,5.66,3.9,9.09,57.43,46.17,19,31.32,325.94,78.91,49.31,42.57,57.43,39.32,411.53,2.99,439488.46,259854.51,702804.65,0,21.21,0.13,0.36,0.21,37.18,0,,0,  1차 철강 제조업
(주)영흥,12160,17-Dec,0.56,-0.89,-2.82,6.14,22.82,-3.32,-1380.92,11.51,-2.36,-2.47,0.36,0.61,-1.4,1.04,3.8,3.66,0.92,11.2,1.04,1.37,1.83,112.71,61.42,3.32,78.48,27.83,2.85,2.11,4.51,56.03,49.68,18.28,33.54,288.32,78.5,53.11,43.97,56.03,45.5,403.43,3.78,446538.8,285122.98,706421.36,0,18.63,0.12,0.29,0.2,-1.4,0,0,0,  1차 철강 제조업
(주)영흥,12160,18-Dec,-0.71,-1.73,-3.85,5.04,0.01,-0.39,,9.99,-2.65,-3.13,-0.58,-0.87,-1.76,1.18,3.89,4.05,1.05,11.99,1.18,1.53,1.92,116.75,66.17,10.13,76.07,28,2.35,1.51,3.62,56.79,49.3,20.32,35.85,299.93,81.8,54.07,43.21,56.79,43.32,302.03,5.14,491947.22,344865.87,793903.47,0,19.43,0.12,0.28,0.18,-12.56,0,0,0,  1차 철강 제조업
(주)영흥,12160,19-Dec,1.26,6.11,-12.22,37.95,8.86,-0.03,,10.54,0.54,0.64,1.13,1.72,0.35,1.19,3.72,3.93,1.15,12.23,1.19,1.46,1.58,147.91,97.35,5.64,86.9,30.61,-0.27,-0.19,-0.4,53.5,57.21,30.67,46.6,314.61,73.21,58.89,46.5,53.5,34.19,105.54,15.1,428876.13,328575.1,858736.22,0,26.74,0.13,0.35,0.21,-1.9,0,,0,  1차 철강 제조업
(주)예선테크,250930,16-Dec,-3.62,-100,-100,-100,-100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  플라스틱제품 제조업
(주)예선테크,250930,17-Dec,-2.42,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  플라스틱제품 제조업
(주)예선테크,250930,18-Dec,-2.26,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  플라스틱제품 제조업
(주)예선테크,250930,19-Dec,15.15,,,,,,-126.84,31.55,-5.06,-8.29,16.2,13.35,-6.14,,,,,,,,,466.39,381.79,119.51,35.09,12.77,39.6,8.48,80.53,74.02,17.26,59.16,72.27,940.62,59.16,20.93,25.98,74.02,18.14,23.09,56.77,73004.76,60830.13,339656.48,0,130.39,0.28,1.56,0.23,0,1.17,0,298508,  플라스틱제품 제조업
(주)예스티,122640,15-Dec,15.27,-100,-100,-100,-100,-100,-49.8,22.2,10.45,27.44,14.75,11.42,13.49,,,,,,,,,261.88,224.92,151.46,54.4,27.44,23.23,7.23,29.82,64.77,42.37,45.47,52.94,309.6,49.13,31.21,35.23,64.77,14.11,22.83,32.72,130433.72,10098.23,442436.41,0,105.04,0.31,13.57,0.27,10.16,1.48,0,1044076,  특수 목적용 기계 제조업
(주)예스티,122640,16-Dec,6.25,31.85,-1.82,54.86,372.1,5.51,-77.13,20.8,4.82,5.96,3.7,5.77,3.09,1.27,3.13,4.97,2.89,5.64,1.27,1.71,,158.41,90.5,26.49,92.92,21.77,-12.33,-9.27,-27.28,51.83,42,35.64,62.39,82.9,62.85,75.99,48.17,51.83,42.87,116.26,23.01,95034.25,8995.37,432922.59,0,85.12,0.19,8.99,0.29,34.75,1.24,0,652411,  특수 목적용 기계 제조업
(주)예스티,122640,17-Dec,11.38,42.15,23.04,51.69,23.66,29.18,478.75,18.63,9.77,30.1,15.81,10.47,14.77,3.08,4.98,8.43,7.47,10.29,3.08,2.97,2.33,262.16,170.54,52.88,112.28,34.29,-8.79,-3.61,-13.56,47.11,72.78,43.31,66.58,167.58,27.67,53.91,52.89,47.11,34.95,56.5,41.18,81692.97,18348.25,467690.47,0,179.04,0.31,7.97,0.24,31.58,0.73,0,1100702,  특수 목적용 기계 제조업
(주)예스티,122640,18-Dec,0.09,8.13,69.76,-26.53,-8.11,-13.61,-133.82,14.96,-5.4,-9.69,0.17,0.22,-4.09,1.79,3,5.01,3.07,9.5,1.79,1.31,1.36,107.24,60.36,3.6,165.69,48.59,-0.53,-0.46,-0.69,37.64,129.09,25.46,45.24,218.76,58.84,112.07,62.36,37.64,43.71,647.21,3.06,115542.63,30309.38,577295.23,0,62.5,0.13,2.38,0.17,-12.4,1.61,0,1482660,  특수 목적용 기계 제조업
(주)예스티,122640,19-Dec,-16.94,36.05,32.46,-14.21,-59.13,22.71,,-10.97,-57.65,-58.77,-14.67,-41.02,-20.62,1.01,3.36,3.25,1.22,8.66,1.01,0.55,1,115.44,91.39,15.94,194.58,57.56,0.05,0.12,0.06,33.95,169.57,22.58,28.52,284.18,30,72.79,66.05,33.95,20.83,155.75,3.81,236975.75,10042.93,819081.52,0,-36.97,-0.11,-8.72,-0.34,-4.11,7.19,0,3836238,  특수 목적용 기계 제조업
(주)오르비텍,46120,11-Dec,-26.17,-100,-100,-100,-100,-100,-88.87,6.62,-3.99,-4.58,-7.38,-7.96,-3.71,1.15,58.03,4.47,2.3,55.21,1.15,4.88,,296.77,283.73,36.8,27.52,2.91,16.29,3.64,120.78,78.42,3.71,37.72,39.45,934.13,68.73,16.95,21.58,78.42,4.39,6.63,26.16,28793.98,22596.91,69281.53,0,155.78,0.65,1.99,0.67,-6.14,1.22,562082,400373,  기타 과학기술 서비스업
