회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),비유동금융부채(*)(IFRS)(천원),비유동금융부채(*)(IFRS연결)(천원)
(주)한빛소프트,047080,2016/12,38488052,39771554,0,0
(주)한빛소프트,047080,2017/12,36795479,36387097,3288245,3288245
(주)한빛소프트,047080,2018/12,41179558,43790121,4704446,4704446
(주)한빛소프트,047080,2019/12,40000614,43119214,145552,260258
(주)한샘,009240,2010/12,308502789,317178761,1593000,1593000
(주)한샘,009240,2011/12,377582852,394729625,1383000,1383000
(주)한샘,009240,2012/12,354694726,376768030,0,0
(주)한샘,009240,2013/12,477459892,506202072,0,0
(주)한샘,009240,2014/12,496021628,544027391,0,0
(주)한샘,009240,2015/12,708545758,768849170,1587601,1661483
(주)한샘,009240,2016/12,835599032,899418181,0,0
(주)한샘,009240,2017/12,935683265,975706063,0,0
(주)한샘,009240,2018/12,885411929,940149892,0,0
(주)한샘,009240,2019/12,1024229197,1202637977,119676399,139279166
(주)한섬,020000,2010/12,615856596,706707985,0,0
(주)한섬,020000,2011/12,696095953,794253533,0,0
(주)한섬,020000,2012/12,742069846,873763192,0,0
(주)한섬,020000,2013/12,795055425,1002393310,0,0
(주)한섬,020000,2014/12,849745281,1048239684,0,0
(주)한섬,020000,2015/12,951234990,957470937,0,0
(주)한섬,020000,2016/12,1031896636,1038024262,0,0
(주)한섬,020000,2017/12,1169590763,1252267494,0,0
(주)한섬,020000,2018/12,1151895016,1219779752,0,0
(주)한섬,020000,2019/12,1322203768,1323644545,8519178,8519178
(주)한솔케미칼,014680,2010/12,252155500,261763554,94208,94208
(주)한솔케미칼,014680,2011/12,304880910,321824251,0,0
(주)한솔케미칼,014680,2012/12,329487454,358680526,540786,3934193
(주)한솔케미칼,014680,2013/12,344585590,427996740,3671791,4166126
(주)한솔케미칼,014680,2014/12,371589223,474362300,2889415,4464315
(주)한솔케미칼,014680,2015/12,413287590,521035797,1881694,0
(주)한솔케미칼,014680,2016/12,456451669,699716322,905224,0
(주)한솔케미칼,014680,2017/12,497325653,723320120,1284298,744275
(주)한솔케미칼,014680,2018/12,584197934,791727785,386105,737126
(주)한솔케미칼,014680,2019/12,744955631,939194151,337530,2238609
(주)한솔홈데코,025750,2010/12,217591818,216160462,901755,901755
(주)한솔홈데코,025750,2011/12,262787416,262213173,0,0
(주)한솔홈데코,025750,2012/12,267890768,266804784,0,0
(주)한솔홈데코,025750,2013/12,280681000,280380827,0,0
(주)한솔홈데코,025750,2014/12,291507411,292076005,0,0
(주)한솔홈데코,025750,2015/12,295589527,291209034,0,0
(주)한솔홈데코,025750,2016/12,293218942,289305376,0,0
(주)한솔홈데코,025750,2017/12,311097846,307634474,424847,424847
(주)한솔홈데코,025750,2018/12,301029401,308077735,26912,26912
(주)한솔홈데코,025750,2019/12,287050367,295749540,44392,44392
(주)한송네오텍,226440,2015/12,,,,
(주)한송네오텍,226440,2016/12,,,,
(주)한송네오텍,226440,2017/12,,,,
(주)한송네오텍,226440,2018/12,25502435,,0,
(주)한송네오텍,226440,2019/12,38668165,,20077,
(주)한익스프레스,014130,2010/12,72595986,72418403,0,0
(주)한익스프레스,014130,2011/12,82647733,83431553,0,0
(주)한익스프레스,014130,2012/12,76144867,77986093,0,0
(주)한익스프레스,014130,2013/12,83970338,85379983,0,0
(주)한익스프레스,014130,2014/12,92691075,94846279,0,0
(주)한익스프레스,014130,2015/12,128088281,131657889,0,0
(주)한익스프레스,014130,2016/12,143803396,146825373,0,0
(주)한익스프레스,014130,2017/12,186368540,188215330,0,0
(주)한익스프레스,014130,2018/12,197714857,199582549,0,0
(주)한익스프레스,014130,2019/12,261436168,266468435,16726445,16726445
(주)한일진공,123840,2010/12,,,,
(주)한일진공,123840,2011/12,,,,
(주)한일진공,123840,2012/12,,,,
(주)한일진공,123840,2013/12,59638162,59554422,0,0
(주)한일진공,123840,2014/12,51654447,51510013,0,0
(주)한일진공,123840,2015/12,59716515,59529751,145083,145083
(주)한일진공,123840,2016/12,108027124,109850608,0,0
(주)한일진공,123840,2017/12,158460578,161579285,0,0
(주)한일진공,123840,2018/12,156037064,158533589,0,0
(주)한일진공,123840,2019/12,115939680,122792471,105813,150813
(주)한진,002320,2010/12,1883570289,1989579912,0,0
(주)한진,002320,2011/12,1706460504,1793121990,0,0
(주)한진,002320,2012/12,1755866339,1858651008,0,0
(주)한진,002320,2013/12,1704060471,1807382069,0,0
(주)한진,002320,2014/12,1904062421,1955921456,5450886,5463777
(주)한진,002320,2015/12,1747514183,2503676698,11615277,10878771
(주)한진,002320,2016/12,1842277717,2537558489,13026571,15505183
(주)한진,002320,2017/12,1921771772,2453809753,15926080,104575532
(주)한진,002320,2018/12,2149511801,2661425067,592021,78466610
(주)한진,002320,2019/12,2474897669,3548368717,271554674,889581841
(주)한진중공업홀딩스,003480,2010/12,1069523000,1815166000,2388000,2387000
(주)한진중공업홀딩스,003480,2011/12,1064136000,1980735000,1683000,1683000
(주)한진중공업홀딩스,003480,2012/12,1063579000,2315289000,8096000,8096000
(주)한진중공업홀딩스,003480,2013/12,1066350000,2531518000,5908000,5908000
(주)한진중공업홀딩스,003480,2014/12,1124296000,2722203000,3824000,3885000
(주)한진중공업홀딩스,003480,2015/12,880781000,2646968000,1853000,1854000
(주)한진중공업홀딩스,003480,2016/12,437757000,2109958000,0,0
(주)한진중공업홀딩스,003480,2017/12,426045000,1918648000,0,0
(주)한진중공업홀딩스,003480,2018/12,423068000,1873603000,33386000,0
(주)한진중공업홀딩스,003480,2019/12,358978000,1860663000,0,18895000
(주)한진칼,180640,2013/12,831328591,1425205737,0,13531700
(주)한진칼,180640,2014/12,1531083832,2416821444,0,12036790
(주)한진칼,180640,2015/12,1633721778,2315048939,0,10286545
(주)한진칼,180640,2016/12,1618403521,2062032036,0,34087250
(주)한진칼,180640,2017/12,1923442122,2775783760,0,28146086
(주)한진칼,180640,2018/12,2007816384,2850066743,0,9606670
(주)한진칼,180640,2019/12,1907568534,2693659191,35317,211881769
(주)한창,005110,2010/12,39823166,39823166,0,0
(주)한창,005110,2011/12,31144218,32875105,0,0
(주)한창,005110,2012/12,31432243,34879179,0,0
(주)한창,005110,2013/12,31211717,37693959,0,0
(주)한창,005110,2014/12,37380246,44038164,0,0
(주)한창,005110,2015/12,46165041,67607184,0,0
(주)한창,005110,2016/12,44894299,82275229,0,0
(주)한창,005110,2017/12,44974883,103882929,0,0
(주)한창,005110,2018/12,35719612,106233878,0,0
(주)한창,005110,2019/12,28511256,91847934,37113,10361996
(주)한창바이오텍,043090,2010/12,42927797,42296096,0,0
(주)한창바이오텍,043090,2011/12,37774361,37962361,0,0
(주)한창바이오텍,043090,2012/12,23132927,23374638,0,0
(주)한창바이오텍,043090,2013/12,20292904,20326924,0,0
(주)한창바이오텍,043090,2014/12,22275876,22244929,0,0
(주)한창바이오텍,043090,2015/12,22942570,,0,
(주)한창바이오텍,043090,2016/12,19642892,,0,
(주)한창바이오텍,043090,2017/12,29034818,,0,
(주)한창바이오텍,043090,2018/12,24817943,,0,
(주)한창바이오텍,043090,2019/12,28349718,,80477,
(주)한창제지,009460,2010/12,136253209,,0,
(주)한창제지,009460,2011/12,154596738,,0,
(주)한창제지,009460,2012/12,152931232,,0,
(주)한창제지,009460,2013/12,158442545,,0,
(주)한창제지,009460,2014/12,145953791,,0,
(주)한창제지,009460,2015/12,144766140,,0,
(주)한창제지,009460,2016/12,152620392,,0,
(주)한창제지,009460,2017/12,150932868,,0,
(주)한창제지,009460,2018/12,154683756,,0,
(주)한창제지,009460,2019/12,171963792,,76579,
(주)한컴위드,054920,2010/12,66575841,65597276,0,0
(주)한컴위드,054920,2011/12,54786611,57385303,0,0
(주)한컴위드,054920,2012/12,85920597,90325217,0,0
(주)한컴위드,054920,2013/12,89894567,,0,
(주)한컴위드,054920,2014/12,90883878,,0,
(주)한컴위드,054920,2015/12,85759103,,0,
(주)한컴위드,054920,2016/12,81449990,,0,
(주)한컴위드,054920,2017/12,87201813,,200540,
(주)한컴위드,054920,2018/12,92793365,93077271,0,0
(주)한컴위드,054920,2019/12,170224187,174213420,103421,138426
(주)한탑,002680,2010/12,122645052,123624428,0,0
(주)한탑,002680,2011/12,138064080,139319048,0,0
(주)한탑,002680,2012/12,150512605,153791702,0,0
(주)한탑,002680,2013/12,127150889,128351977,0,0
(주)한탑,002680,2014/12,132046706,134980716,0,0
(주)한탑,002680,2015/12,124971989,129476112,0,0
(주)한탑,002680,2016/12,118199434,122419456,0,0
(주)한탑,002680,2017/12,116973154,122885640,0,0
(주)한탑,002680,2018/12,130630487,137149274,0,0
(주)한탑,002680,2019/12,125834352,129107318,0,0
(주)한화,000880,2010/12,6044104039,14624386019,591700,2246127
(주)한화,000880,2011/12,6160599908,15029730755,89800,797991
(주)한화,000880,2012/12,5947456857,15865391957,91140,10791000
(주)한화,000880,2013/12,6276925506,113322609673,3512260,23410509
(주)한화,000880,2014/12,6588237592,123684262290,3483139,10424255
(주)한화,000880,2015/12,7588298851,145621715231,69195667,50245667
(주)한화,000880,2016/12,7769210424,154871038000,4861968,76920000
(주)한화,000880,2017/12,7479345461,160194978000,38248980,575817000
(주)한화,000880,2018/12,7778276877,169548577000,48273035,557417000
(주)한화,000880,2019/12,7931295046,182286178000,40652577,1092403000
(주)핸디소프트,220180,2016/12,50257053,51722042,0,0
(주)핸디소프트,220180,2017/12,67783464,67833290,0,276500
(주)핸디소프트,220180,2018/12,54640551,54749301,0,515704
(주)핸디소프트,220180,2019/12,65910032,65954614,1707256,1707256
(주)헥토이노베이션,214180,2015/12,50850064,,0,
(주)헥토이노베이션,214180,2016/12,86023394,160768832,234000,0
(주)헥토이노베이션,214180,2017/12,97575233,213398338,0,0
(주)헥토이노베이션,214180,2018/12,108050014,232913361,0,0
(주)헥토이노베이션,214180,2019/12,122239160,300992779,1529445,1678595
(주)헥토파이낸셜,234340,2019/12,169235827,,64421,
(주)헬릭스미스,084990,2010/12,69596502,69600254,0,0
(주)헬릭스미스,084990,2011/12,60127437,60135643,0,0
(주)헬릭스미스,084990,2012/12,67980292,67991729,0,0
(주)헬릭스미스,084990,2013/12,69610470,69624871,0,0
(주)헬릭스미스,084990,2014/12,70368895,,0,
(주)헬릭스미스,084990,2015/12,70610001,,0,
(주)헬릭스미스,084990,2016/12,227540018,,0,
(주)헬릭스미스,084990,2017/12,179383001,,0,
(주)헬릭스미스,084990,2018/12,269313074,284235779,18643246,18074566
(주)헬릭스미스,084990,2019/12,353302235,371438506,1055650,9237141
(주)현대공업,170030,2013/12,62499915,84934544,0,0
(주)현대공업,170030,2014/12,82915298,109800323,0,0
(주)현대공업,170030,2015/12,90399389,127187956,0,0
(주)현대공업,170030,2016/12,107507321,146903560,0,0
(주)현대공업,170030,2017/12,114773136,146606166,0,0
(주)현대공업,170030,2018/12,119727460,138084051,0,0
(주)현대공업,170030,2019/12,130872759,141735192,89971,535076
(주)현대그린푸드,005440,2010/12,1217858513,1426327340,0,0
(주)현대그린푸드,005440,2011/12,1472213548,1682601199,0,0
(주)현대그린푸드,005440,2012/12,1510433824,1797550408,0,0
(주)현대그린푸드,005440,2013/12,1590519746,1922094478,0,0
(주)현대그린푸드,005440,2014/12,1457238106,1882969346,0,0
(주)현대그린푸드,005440,2015/12,1508920344,1954105123,0,0
(주)현대그린푸드,005440,2016/12,1510318898,2181726915,0,0
(주)현대그린푸드,005440,2017/12,1619121356,2796884943,0,0
(주)현대그린푸드,005440,2018/12,1642342150,2837374829,0,0
(주)현대그린푸드,005440,2019/12,1695521102,2966575687,2591675,40009672
(주)현대리바트,079430,2010/12,317411318,321264642,0,0
(주)현대리바트,079430,2011/12,336936495,343030326,0,0
(주)현대리바트,079430,2012/12,319275745,326931020,0,0
(주)현대리바트,079430,2013/12,324095302,332663051,0,0
(주)현대리바트,079430,2014/12,339983275,345197898,0,0
(주)현대리바트,079430,2015/12,375774201,379216031,0,0
(주)현대리바트,079430,2016/12,420143373,419856718,0,0
(주)현대리바트,079430,2017/12,677910642,682759227,0,0
(주)현대리바트,079430,2018/12,670249779,678896575,0,0
(주)현대리바트,079430,2019/12,743057105,752808372,27964235,30669917
(주)현대미포조선,010620,2010/12,7391385162,9577174157,30966113,30966113
(주)현대미포조선,010620,2011/12,5520988909,7824563657,21224662,21224662
(주)현대미포조선,010620,2012/12,5032466338,7722829117,23422536,23422536
(주)현대미포조선,010620,2013/12,5502458251,10227698199,25015457,412619131
(주)현대미포조선,010620,2014/12,4987681263,10063720316,39983715,1094340870
(주)현대미포조선,010620,2015/12,4621284378,9438010980,258263335,1161357394
(주)현대미포조선,010620,2016/12,4708979668,9226316948,2441810,926517099
(주)현대미포조선,010620,2017/12,3758029548,8319438717,5114562,5114562
(주)현대미포조선,010620,2018/12,3524887824,3463733941,4799409,4799409
(주)현대미포조선,010620,2019/12,3392554837,3380628394,3261951,3269772
(주)현대바이오랜드,052260,2010/12,101660232,101705560,0,0
(주)현대바이오랜드,052260,2011/12,128572765,128856588,0,0
(주)현대바이오랜드,052260,2012/12,147161006,147064069,0,0
(주)현대바이오랜드,052260,2013/12,143199824,142530900,0,0
(주)현대바이오랜드,052260,2014/12,143294587,143161483,0,0
(주)현대바이오랜드,052260,2015/12,153516911,153363230,0,0
(주)현대바이오랜드,052260,2016/12,167412828,167667443,0,0
(주)현대바이오랜드,052260,2017/12,174290341,176369786,0,0
(주)현대바이오랜드,052260,2018/12,181220355,193163241,0,0
(주)현대바이오랜드,052260,2019/12,184908036,209051968,101853,101853
(주)현대백화점,069960,2010/12,2922452156,3916637735,0,0
(주)현대백화점,069960,2011/12,3522921492,4720062645,0,0
(주)현대백화점,069960,2012/12,3891127052,5400075749,0,0
(주)현대백화점,069960,2013/12,4124105321,5600706253,0,0
(주)현대백화점,069960,2014/12,4068306401,5683921344,0,0
(주)현대백화점,069960,2015/12,4585422226,6160846844,0,0
(주)현대백화점,069960,2016/12,4919581474,6587262226,0,0
(주)현대백화점,069960,2017/12,4941793010,6777281518,0,0
(주)현대백화점,069960,2018/12,5313725929,6988562089,0,0
(주)현대백화점,069960,2019/12,5795560155,7623094297,272845878,371969179
(주)현대에버다임,041440,2010/12,173138515,173339434,0,0
(주)현대에버다임,041440,2011/12,193339369,196590976,0,0
(주)현대에버다임,041440,2012/12,217900360,227883930,287209,237056
(주)현대에버다임,041440,2013/12,254684441,269566288,163993,0
(주)현대에버다임,041440,2014/12,288972698,311323451,145645,0
(주)현대에버다임,041440,2015/12,263518628,285417033,190531,0
(주)현대에버다임,041440,2016/12,236837780,262385473,62513,0
(주)현대에버다임,041440,2017/12,246444496,273598043,50117,0
(주)현대에버다임,041440,2018/12,247681088,269379041,44986,0
(주)현대에버다임,041440,2019/12,260503509,280365328,724833,1169718
(주)현대이지웰,090850,2013/12,41485113,,0,
(주)현대이지웰,090850,2014/12,49284990,,0,
(주)현대이지웰,090850,2015/12,60053874,59516464,0,0
(주)현대이지웰,090850,2016/12,60164676,58520750,0,0
(주)현대이지웰,090850,2017/12,82904755,80265436,3361391,3361391
(주)현대이지웰,090850,2018/12,85303086,82686191,0,0
(주)현대이지웰,090850,2019/12,90779475,90207539,127125,149306
(주)현대퓨처넷,126560,2010/12,434688346,570141502,0,1101273
(주)현대퓨처넷,126560,2011/12,422654054,595815689,0,0
(주)현대퓨처넷,126560,2012/12,392278121,584124356,0,0
(주)현대퓨처넷,126560,2013/12,409955677,611082113,0,0
(주)현대퓨처넷,126560,2014/12,415880887,641188873,0,0
(주)현대퓨처넷,126560,2015/12,419294684,652175416,0,0
(주)현대퓨처넷,126560,2016/12,682235639,691077957,0,0
(주)현대퓨처넷,126560,2017/12,725309544,734968548,0,0
(주)현대퓨처넷,126560,2018/12,761931333,780480291,0,0
(주)현대퓨처넷,126560,2019/12,797218878,813483891,1374531,1382978
(주)현대홈쇼핑,057050,2010/12,926720307,955016394,0,0
(주)현대홈쇼핑,057050,2011/12,1101569989,1139831172,0,0
(주)현대홈쇼핑,057050,2012/12,1306359201,,0,
(주)현대홈쇼핑,057050,2013/12,1429041784,,0,
(주)현대홈쇼핑,057050,2014/12,1550254232,,0,
(주)현대홈쇼핑,057050,2015/12,1527657111,1666364862,0,0
(주)현대홈쇼핑,057050,2016/12,1729784204,1902995406,0,0
(주)현대홈쇼핑,057050,2017/12,1671130951,1875426918,0,0
(주)현대홈쇼핑,057050,2018/12,1742871717,2547695055,0,0
(주)현대홈쇼핑,057050,2019/12,1697081648,2503844834,362763,40798152
(주)협진,138360,2013/12,38564866,,0,
(주)협진,138360,2014/12,44488054,44857220,0,0
(주)협진,138360,2015/12,43383402,44576597,0,0
(주)협진,138360,2016/12,45278890,46222019,0,0
(주)협진,138360,2017/12,49600159,50706212,0,0
(주)협진,138360,2018/12,66557948,66740935,0,0
(주)협진,138360,2019/12,50457965,50464697,50963,50963
(주)형지아이앤씨,011080,2010/12,51659800,,0,
(주)형지아이앤씨,011080,2011/12,47018513,,0,
(주)형지아이앤씨,011080,2012/12,38200111,,0,
(주)형지아이앤씨,011080,2013/12,52991916,,0,
(주)형지아이앤씨,011080,2014/12,96870939,97653381,0,0
(주)형지아이앤씨,011080,2015/12,111737677,110029095,0,0
(주)형지아이앤씨,011080,2016/12,109090989,107520781,1708760,1708760
(주)형지아이앤씨,011080,2017/12,75935100,75970033,1080500,1080500
(주)형지아이앤씨,011080,2018/12,68095416,,0,
(주)형지아이앤씨,011080,2019/12,63722359,63722359,304234,304234
(주)혜인,003010,2010/12,186071533,193150421,351134,8399619
(주)혜인,003010,2011/12,194623986,199424354,270670,7389256
(주)혜인,003010,2012/12,241533365,249947805,0,0
(주)혜인,003010,2013/12,216756464,228890084,864370,1519964
(주)혜인,003010,2014/12,242402373,257110072,884356,1277391
(주)혜인,003010,2015/12,223443728,236639585,852994,567352
(주)혜인,003010,2016/12,227870575,234552458,701187,430312
(주)혜인,003010,2017/12,223416189,227953372,79257,32751
(주)혜인,003010,2018/12,224623631,228402133,486968,0
(주)혜인,003010,2019/12,217627544,218339707,1585672,1585672
(주)호텔신라,008770,2010/12,1179141757,1186959283,87444580,87444580
(주)호텔신라,008770,2011/12,1375610699,1385303349,89969796,90029796
(주)호텔신라,008770,2012/12,1542215711,1547612290,0,0
(주)호텔신라,008770,2013/12,1709733793,1712070637,0,0
(주)호텔신라,008770,2014/12,1882407485,1907452204,0,0
(주)호텔신라,008770,2015/12,2213549595,2176705187,0,0
(주)호텔신라,008770,2016/12,2034192137,2040955003,0,0
(주)호텔신라,008770,2017/12,2261641205,2249913439,13187310,0
(주)호텔신라,008770,2018/12,2244199124,2303742128,9704327,0
(주)호텔신라,008770,2019/12,3071696462,3527280624,369786242,746599100
(주)홈센타홀딩스,060560,2010/12,89736877,95424100,4431400,4431400
(주)홈센타홀딩스,060560,2011/12,106486190,114245773,4671955,4671955
(주)홈센타홀딩스,060560,2012/12,125476245,138437982,6246070,6166070
(주)홈센타홀딩스,060560,2013/12,123991788,139096842,2808445,2808445
(주)홈센타홀딩스,060560,2014/12,124782968,138292289,3189160,3189160
(주)홈센타홀딩스,060560,2015/12,128823117,145260432,3493740,3493740
(주)홈센타홀딩스,060560,2016/12,248040981,387264680,3528788,3528788
(주)홈센타홀딩스,060560,2017/12,221820065,358129507,3573578,4523655
(주)홈센타홀딩스,060560,2018/12,178995338,323876954,3571330,3571330
(주)홈센타홀딩스,060560,2019/12,170219215,328954147,117403,5842052
(주)홈캐스트,064240,2010/12,96216905,95548650,0,0
(주)홈캐스트,064240,2011/12,98278112,100615493,0,0
(주)홈캐스트,064240,2012/12,73726802,72617557,0,0
(주)홈캐스트,064240,2013/12,67072464,67343439,0,0
(주)홈캐스트,064240,2014/12,112178377,114414653,0,0
(주)홈캐스트,064240,2015/12,125328583,123030385,0,0
(주)홈캐스트,064240,2016/12,151891026,145814350,0,0
(주)홈캐스트,064240,2017/12,110523618,110199580,0,0
(주)홈캐스트,064240,2018/12,87401233,117339741,0,0
(주)홈캐스트,064240,2019/12,74828599,96544366,1093,1093
(주)화승엔터프라이즈,241590,2016/12,192875847,436691157,0,0
(주)화승엔터프라이즈,241590,2017/12,270034797,626784093,0,0
(주)화승엔터프라이즈,241590,2018/12,225504884,760455511,0,335511
(주)화승엔터프라이즈,241590,2019/12,240826504,978863218,30047,15104050
(주)화승인더스트리,006060,2010/12,269815498,453977631,0,0
(주)화승인더스트리,006060,2011/12,300500290,476497529,0,0
(주)화승인더스트리,006060,2012/12,286050845,457260643,0,0
(주)화승인더스트리,006060,2013/12,291108892,472663786,0,0
(주)화승인더스트리,006060,2014/12,333165230,533010981,0,0
(주)화승인더스트리,006060,2015/12,351335003,561114858,0,0
(주)화승인더스트리,006060,2016/12,504400245,803885741,0,0
(주)화승인더스트리,006060,2017/12,514052979,875729560,0,0
(주)화승인더스트리,006060,2018/12,381682583,991258651,0,0
(주)화승인더스트리,006060,2019/12,409995776,1270683674,349995,16883239
(주)화승코퍼레이션,013520,2010/12,522017423,903088944,86280,0
(주)화승코퍼레이션,013520,2011/12,565629568,969243331,106280,106280
(주)화승코퍼레이션,013520,2012/12,574764890,956450234,116780,116780
(주)화승코퍼레이션,013520,2013/12,625860986,1131628142,0,10000
(주)화승코퍼레이션,013520,2014/12,634267033,1167986152,0,0
(주)화승코퍼레이션,013520,2015/12,744167013,1299508336,0,0
(주)화승코퍼레이션,013520,2016/12,830710165,1339825677,0,0
(주)화승코퍼레이션,013520,2017/12,708183879,1274195718,0,0
(주)화승코퍼레이션,013520,2018/12,660377151,1211764734,0,0
(주)화승코퍼레이션,013520,2019/12,691953015,1211566447,70441,8571989
(주)화신,010690,2010/12,349909082,760666212,0,0
(주)화신,010690,2011/12,435936072,887893456,895977,0
(주)화신,010690,2012/12,436714556,853595978,458398,0
(주)화신,010690,2013/12,522989465,781630816,867925,0
(주)화신,010690,2014/12,664071736,927526528,0,0
(주)화신,010690,2015/12,649627539,900499508,0,0
(주)화신,010690,2016/12,685107274,964142090,0,0
(주)화신,010690,2017/12,575544521,846408269,0,0
(주)화신,010690,2018/12,626193853,828226155,0,0
(주)화신,010690,2019/12,611470712,808403061,198695,198695
(주)화신정공,126640,2010/12,,,,
(주)화신정공,126640,2011/12,107115268,,0,
(주)화신정공,126640,2012/12,108519466,,0,
(주)화신정공,126640,2013/12,119517520,,0,
(주)화신정공,126640,2014/12,111267358,,0,
(주)화신정공,126640,2015/12,104729475,,0,
(주)화신정공,126640,2016/12,117496842,,0,
(주)화신정공,126640,2017/12,108004671,,0,
(주)화신정공,126640,2018/12,104074639,,0,
(주)화신정공,126640,2019/12,134185867,,0,
(주)화인베스틸,133820,2014/12,253345301,,0,
(주)화인베스틸,133820,2015/12,222662316,,0,
(주)화인베스틸,133820,2016/12,226509854,,0,
(주)화인베스틸,133820,2017/12,215737385,,0,
(주)화인베스틸,133820,2018/12,228133467,,0,
(주)화인베스틸,133820,2019/12,210800585,,777522,
(주)황금에스티,032560,2010/12,214761889,251452179,43688,0
(주)황금에스티,032560,2011/12,227123944,257748613,84003,0
(주)황금에스티,032560,2012/12,208119061,242003440,55153,0
(주)황금에스티,032560,2013/12,213859892,253730129,0,0
(주)황금에스티,032560,2014/12,208348758,250683121,0,0
(주)황금에스티,032560,2015/12,245247006,294144485,0,0
(주)황금에스티,032560,2016/12,244618674,371879221,313000,0
(주)황금에스티,032560,2017/12,227603315,363642735,313000,1041278
(주)황금에스티,032560,2018/12,237438425,406187489,316000,0
(주)황금에스티,032560,2019/12,224042305,390222792,71975,1421768
(주)효성,004800,2010/12,7661868732,12310013937,0,3368118
(주)효성,004800,2011/12,8507119894,13623189543,0,3471161
(주)효성,004800,2012/12,8284794074,13763659509,0,3136064
(주)효성,004800,2013/12,7848965887,13593412883,7436,2754223
(주)효성,004800,2014/12,7755585602,13662073774,5192415,5696720
(주)효성,004800,2015/12,7746432779,14013177864,11199285,8183920
(주)효성,004800,2016/12,7680269340,14120801415,6466646,7226499
(주)효성,004800,2017/12,7844283138,14534978561,584150,592938
(주)효성,004800,2018/12,2120867774,6407904916,0,38849
(주)효성,004800,2019/12,2118763094,6527055213,9372779,91361917
(주)후성,093370,2010/12,238280237,243791866,0,0
(주)후성,093370,2011/12,304325895,308040011,0,0
(주)후성,093370,2012/12,291018951,321752560,0,0
(주)후성,093370,2013/12,254725924,290138308,0,0
(주)후성,093370,2014/12,196140244,231980153,0,0
(주)후성,093370,2015/12,232929523,261388269,0,0
(주)후성,093370,2016/12,270929017,315083346,0,0
(주)후성,093370,2017/12,285241565,316114969,0,0
(주)후성,093370,2018/12,377192701,441480960,0,0
(주)후성,093370,2019/12,414665472,528907906,468022,468022
(주)휠라홀딩스,081660,2010/12,436863475,680666954,45486,23219237
(주)휠라홀딩스,081660,2011/12,691411810,839412055,18635,18445215
(주)휠라홀딩스,081660,2012/12,665692733,876801964,680067,16447270
(주)휠라홀딩스,081660,2013/12,693230207,971356130,570961,14318077
(주)휠라홀딩스,081660,2014/12,679626216,1035230701,344098,12764910
(주)휠라홀딩스,081660,2015/12,705599674,978931671,115227,10880642
(주)휠라홀딩스,081660,2016/12,754197110,3384914899,0,9943768
(주)휠라홀딩스,081660,2017/12,666259924,3078924218,0,6197194
(주)휠라홀딩스,081660,2018/12,693451094,3304339508,0,1623873
(주)휠라홀딩스,081660,2019/12,814761459,3770249128,29833934,118267071
(주)휴네시온,290270,2018/12,24651221,25167837,0,0
(주)휴네시온,290270,2019/12,27264411,28292684,347894,394904
(주)휴니드테크놀러지스,005870,2010/12,142815064,,0,
(주)휴니드테크놀러지스,005870,2011/12,134232856,,300000,
(주)휴니드테크놀러지스,005870,2012/12,128776964,,0,
(주)휴니드테크놀러지스,005870,2013/12,132765608,,0,
(주)휴니드테크놀러지스,005870,2014/12,134649596,,0,
(주)휴니드테크놀러지스,005870,2015/12,164132050,,0,
(주)휴니드테크놀러지스,005870,2016/12,169249296,,0,
(주)휴니드테크놀러지스,005870,2017/12,147679832,,0,
(주)휴니드테크놀러지스,005870,2018/12,227270125,,0,
(주)휴니드테크놀러지스,005870,2019/12,260965122,,0,
(주)휴맥스,115160,2010/12,729943062,768714313,0,0
(주)휴맥스,115160,2011/12,713116938,766766732,0,0
(주)휴맥스,115160,2012/12,680000950,717361645,0,0
(주)휴맥스,115160,2013/12,684744515,834854559,0,0
(주)휴맥스,115160,2014/12,762613038,943642835,0,0
(주)휴맥스,115160,2015/12,755161882,951759057,0,0
(주)휴맥스,115160,2016/12,787576393,1018355642,0,0
(주)휴맥스,115160,2017/12,1029891505,1206007559,0,0
(주)휴맥스,115160,2018/12,889069691,1057083761,0,0
(주)휴맥스,115160,2019/12,898189836,1022128768,11904230,13457225
(주)휴맥스홀딩스,028080,2010/12,224767123,239307046,0,0
(주)휴맥스홀딩스,028080,2011/12,205048221,233402961,0,0
(주)휴맥스홀딩스,028080,2012/12,209415255,242902792,0,0
(주)휴맥스홀딩스,028080,2013/12,206578582,248619390,0,0
(주)휴맥스홀딩스,028080,2014/12,210659453,240986942,0,0
(주)휴맥스홀딩스,028080,2015/12,179738302,222112084,0,0
(주)휴맥스홀딩스,028080,2016/12,176500399,221495411,0,0
(주)휴맥스홀딩스,028080,2017/12,177292471,192627732,0,0
(주)휴맥스홀딩스,028080,2018/12,164180834,,0,
(주)휴맥스홀딩스,028080,2019/12,157699568,169615218,655364,655364
(주)휴먼엔,032860,2010/12,85609653,,3473287,
(주)휴먼엔,032860,2011/12,116327366,,0,
(주)휴먼엔,032860,2012/12,106102386,,3754675,
(주)휴먼엔,032860,2013/12,116800268,,1940089,
(주)휴먼엔,032860,2014/12,79141211,,1170413,
(주)휴먼엔,032860,2015/12,31319838,,0,
(주)휴먼엔,032860,2016/12,38659245,39209451,0,0
