회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),장기차입금(IFRS)(천원),단기차입금(IFRS)(천원),회사채(IFRS)(천원),이자비용(IFRS연결)(천원),이자비용(IFRS)(천원)
(주)파인테크닉스,106240,2017/12,149753568,174995498,149130505,169829964,54270321,84841877,27071938,32073703,-37306350,-42400009,152740724,201276199,0,0,0,0,2981092
(주)파인테크닉스,106240,2018/12,108532638,129688348,88588224,104139759,39028980,70579532,40428521,44333565,-20230026,-21165095,114696761,156426841,0,0,0,0,2809121
(주)파인테크닉스,106240,2019/12,95839531,134292076,80698084,117543118,56925910,82956785,6205937,9831277,10546614,-2154808,107797370,141853537,0,0,0,0,1542846
(주)파인텍,131760,2015/12,117868921,205426462,98582630,177496116,51967753,48292906,9321430,16492782,793286,3023722,86704576,107575019,0,0,0,0,1890658
(주)파인텍,131760,2016/12,40940978,153717014,39585430,144683545,49620833,46898866,9230845,17247242,-9867385,-7387891,117881531,219618422,0,0,0,0,1954887
(주)파인텍,131760,2017/12,85675115,122257345,71373211,102942141,56843858,41442364,9583529,11371282,-21411696,-22277313,142379279,150391939,0,0,0,0,3532347
(주)파인텍,131760,2018/12,53786007,65851189,47589115,55152244,37410009,27737375,9018144,10343981,-20190563,-15415265,103057836,103303838,0,0,0,0,5005531
(주)파인텍,131760,2019/12,63468160,77881195,53020012,61915230,68397741,62615329,10065375,12411283,-3875076,90323,117008273,120241702,0,0,0,0,2688985
(주)파커스,065690,2011/12,71852248,82210399,62245718,70771477,74815369,77380317,7049910,7917111,2654900,3490113,92851346,96485565,0,0,0,0,284632
(주)파커스,065690,2012/12,77822497,89038818,65917247,77419803,77550746,78016942,7417741,8466468,2359041,741053,95225894,97057594,0,0,0,0,392482
(주)파커스,065690,2013/12,63184302,75289331,53463439,67469500,79790663,73263436,6452343,7453813,2239917,-4781727,95501715,93653729,0,0,0,0,437935
(주)파커스,065690,2014/12,54008463,65862150,46373317,57516348,81732021,76482227,6060709,7032535,1941358,3185777,95921852,92309822,0,0,0,0,272755
(주)파커스,065690,2015/12,58585059,69895109,48503244,58914144,87858968,82429662,7204269,8211713,3730506,3503760,97927743,93293970,0,0,0,0,164699
(주)파커스,065690,2016/12,54150205,63854994,42455699,52122292,88002401,87846855,6681942,7537550,2691799,2536253,99992558,100842275,0,0,0,0,105439
(주)파커스,065690,2017/12,56470890,64532486,46324350,54336425,90058688,89349149,9932281,11017315,-1510622,-2587245,110080203,118886918,0,0,0,0,242896
(주)파커스,065690,2018/12,48217682,100153884,38922353,88528750,93245260,93602194,7193874,9418838,4513026,4523593,112028544,120125782,0,0,0,0,945840
(주)파커스,065690,2019/12,43703575,100770338,38782929,95165576,82574513,82702281,9930987,9734101,-3566443,-3785758,97711788,117947379,0,0,0,0,898799
(주)파크시스템스,140860,2015/12,17138177,19991699,7546597,7940178,23488666,22602638,6812916,9686770,3434333,3607735,26111212,25514525,0,0,0,0,652205
(주)파크시스템스,140860,2016/12,20843230,24452140,8579832,8808021,26984324,26426072,8996989,12181024,3553134,3727284,31103774,32227696,0,0,0,0,421
(주)파크시스템스,140860,2017/12,28149184,32882240,10399626,10547827,31526517,30559454,11686150,16303087,4682742,4544616,37320286,37075182,0,0,0,0,148
(주)파크시스템스,140860,2018/12,36455567,41810164,15022745,15442755,37214033,36114375,15413721,20682297,5921953,5595336,43940734,43226861,0,0,0,0,407
(주)파크시스템스,140860,2019/12,43960180,51973742,17684674,17774532,44859248,44363296,17899530,26163497,8042245,8506309,55118919,60509518,0,0,0,0,22408
(주)파트론,091700,2011/12,359906000,425918000,291189000,353696000,152998000,142231000,31480000,41951000,32282000,24277000,263850000,297362000,0,0,0,0,653000
(주)파트론,091700,2012/12,781473933,873081344,652057058,726084840,215194265,197788144,42879283,55845634,67999912,71286978,396481874,435663843,0,0,0,0,1355106
(주)파트론,091700,2013/12,1012592567,1099543376,833876310,885941743,299643886,303510820,58005962,78693778,99614823,110364978,460807743,562067579,0,0,0,0,1525903
(주)파트론,091700,2014/12,731555791,769815864,605809985,631864236,336689450,335966861,53444991,71718014,59501433,49411756,440384862,514737968,0,0,0,0,1721094
(주)파트론,091700,2015/12,775978610,805803652,671753524,678891230,363297962,362593086,46027392,68123060,48170277,45638104,469242763,509589438,0,0,0,0,817908
(주)파트론,091700,2016/12,763823136,791415721,697703020,685231149,369501912,385121300,46014608,67960823,19343632,28268101,477534584,506193291,0,0,0,0,626686
(주)파트론,091700,2017/12,756897567,791339853,700003732,711943742,329571015,358804556,45980381,68349625,2895084,4464966,462212762,511092139,0,0,0,0,954717
(주)파트론,091700,2018/12,745601470,796482853,662399410,697592973,318650132,344949426,47229959,68681852,8901628,11197572,434271557,463715097,0,0,0,0,974359
(주)파트론,091700,2019/12,1203638773,1254596912,1044982299,1066585012,371020893,402117545,60624812,82839854,56749395,64151886,476712458,520807910,0,0,0,0,1115258
(주)판타지오,032800,2011/12,8536925,,5833643,,18251000,,2461033,,517659,,20527638,,0,0,0,,0
(주)판타지오,032800,2012/12,8256898,9836516,6036419,7877088,17013297,17231167,2392468,2657681,-1032693,-1621843,19273467,25364197,0,0,0,0,0
(주)판타지오,032800,2013/12,7830331,10149545,6511180,9503449,13845342,12951489,2503737,2836422,-2871781,-4257321,16164938,20370638,0,0,0,0,903
(주)판타지오,032800,2014/12,8987091,12555526,8415630,12589976,29192940,23771928,3344382,4118652,-24976354,-27140548,35771444,38632190,0,0,0,0,40227
(주)판타지오,032800,2015/12,20239533,23122140,15046053,18213103,31946333,25213070,3318733,4024225,2206693,991509,39422548,41336170,0,0,0,0,71484
(주)판타지오,032800,2016/12,19490209,21703284,16112402,20165019,30089013,21952646,4072989,5186819,-2352206,-3763140,34251473,35609356,0,0,0,0,36524
(주)판타지오,032800,2017/12,7532640,13304892,7212783,15333793,53508433,46519846,3588473,4406095,-8580580,-8837074,56689113,56661826,0,0,0,0,53268
(주)판타지오,032800,2018/12,7240647,13615020,5924767,11112303,46332633,37521747,1679714,2149947,-7175800,-9200334,50207685,46539179,0,0,0,0,29888
(주)판타지오,032800,2019/12,10632665,18513748,8265248,15495685,28893013,21827646,1945994,2521570,-17439619,-15835105,36378592,33125492,0,0,0,0,102007
(주)팜스빌,318010,2019/12,29855066,29952152,7642088,7661672,55672165,55507278,14998290,15183744,7341856,7235997,67965802,67813318,0,0,0,0,4415
(주)팜스코,036580,2011/12,532675688,535574510,448549127,450890545,202436875,201492311,59734259,61024021,19326375,20151495,492170455,496991334,0,0,0,0,5179816
(주)팜스코,036580,2012/12,664946544,665648116,574381222,574133139,230681974,226863160,70556716,72593161,29356553,25810995,560228923,563236982,0,0,0,0,6991067
(주)팜스코,036580,2013/12,743700593,746656626,656155995,657311724,245870945,237290544,81338797,84136168,13482869,9009046,560025655,564784427,0,0,0,0,5969836
(주)팜스코,036580,2014/12,839533034,836395715,723619236,717028069,281978715,265231913,86862489,91152105,18443624,10499357,707610906,727461542,0,0,0,0,4579021
(주)팜스코,036580,2015/12,875142420,867078385,741188116,728877793,306933420,265776646,97309719,102607448,16779418,10652235,763177905,776145267,0,0,0,0,4840524
(주)팜스코,036580,2016/12,926709384,947587338,792764666,797528819,333030569,294015848,95786731,107724750,28590779,26469789,628563348,663075904,0,0,0,0,5261211
(주)팜스코,036580,2017/12,987088648,1023257515,857278682,866636914,355495573,320518527,98633968,114871420,32389853,39363765,661083858,725316560,0,0,0,0,4700472
(주)팜스코,036580,2018/12,933106711,1015667699,807768686,876374365,353027708,309822139,95913870,115572732,10477759,3453458,797652567,883155287,0,0,0,0,7565776
(주)팜스코,036580,2019/12,959177507,1164970052,840375328,1016978390,317509463,299970908,102750096,127784011,-28845809,-7958647,840753236,979237806,0,0,0,0,13899384
(주)팜스토리,027710,2011/12,455665768,878599206,406261504,797075155,98433012,123012542,35857175,70920219,6607040,-5421735,306056552,681484804,0,0,0,0,6967056
(주)팜스토리,027710,2012/12,462455454,1064298620,404062956,957575707,113179192,139135026,38412312,83143295,15132551,16568780,364983675,750442485,0,0,0,0,7703559
(주)팜스토리,027710,2013/12,452740092,1044836036,394713738,947397648,124483762,141663788,39511266,81387538,11175234,5552708,364072692,722238852,0,0,0,0,6161307
(주)팜스토리,027710,2014/12,404859463,1024375129,346282334,918817790,134710731,103738894,35933596,84542090,16919956,-3311637,394838111,763462486,0,0,0,0,7195412
(주)팜스토리,027710,2015/12,403834476,1062576028,349479415,949425919,145424720,136813645,35434954,89273438,2224216,1798484,421132911,762971788,0,0,0,0,7478322
(주)팜스토리,027710,2016/12,382664933,900486838,328316485,796487859,165583805,166916855,34799949,80424592,11365047,12896143,400736552,663973269,0,0,0,0,7181873
(주)팜스토리,027710,2017/12,410529529,838555170,356505092,741162316,174865169,169642147,37289200,76801926,9410115,12813397,397132114,567368288,0,0,0,0,5965361
(주)팜스토리,027710,2018/12,460603851,921642376,405881490,821879769,180242624,169565456,40542157,80543076,6846700,-8964393,438461976,658430459,0,0,0,0,6723029
(주)팜스토리,027710,2019/12,538289582,970847162,470587335,867075177,154835626,168863310,49099625,89000029,8730015,-13759043,545819420,641303796,0,0,0,0,6781340
(주)팬스타엔터프라이즈,054300,2011/12,32429140,33226795,30905739,31342008,5961273,5574302,5235031,5717814,-2159184,-5243250,31775303,32155153,0,0,0,0,1898212
(주)팬스타엔터프라이즈,054300,2012/12,32348399,33623298,26637087,27296736,6279874,6034652,4368348,5040232,-2773757,-818710,25921232,26500555,0,0,0,0,1262851
(주)팬스타엔터프라이즈,054300,2013/12,25093204,,22019054,,5343220,,4641581,,-4811392,,23405184,,0,0,0,,1088554
(주)팬스타엔터프라이즈,054300,2014/12,24608545,,20621954,,5633811,,3643941,,-796350,,19306435,,0,0,0,,759902
(주)팬스타엔터프라이즈,054300,2015/12,24201066,,20013660,,23255153,,4380265,,-759290,,39126934,,0,0,0,,686490
(주)팬스타엔터프라이즈,054300,2016/12,28083159,,24175135,,20410589,,6292382,,-3365630,,42116143,,0,0,0,,1024677
(주)팬스타엔터프라이즈,054300,2017/12,33523260,,27133953,,28479243,,3661032,,1796018,,42234587,,0,0,0,,877685
(주)팬스타엔터프라이즈,054300,2018/12,28364862,,24067741,,31082204,,3566419,,-946393,,45143337,,0,0,0,,761832
(주)팬스타엔터프라이즈,054300,2019/12,37189141,,31232275,,41091868,,4364539,,920134,,67456477,,0,0,0,,797890
(주)팬엔터테인먼트,068050,2011/12,31693906,32699404,29142497,29790130,30707671,30654936,1898380,2198608,381459,283662,46975557,47973934,0,0,0,0,67861
(주)팬엔터테인먼트,068050,2012/12,37559391,37720279,33062204,33069210,39547963,39512016,2826404,2977803,131829,133038,67515065,67585338,0,0,0,0,797489
(주)팬엔터테인먼트,068050,2013/12,26885436,27110346,24308199,24557370,42509518,41816675,2593775,2720740,-1677656,-2334551,69012747,68288156,0,0,0,0,967709
(주)팬엔터테인먼트,068050,2014/12,34146210,34329110,31234195,31452571,42140221,42102925,1949414,2117607,-393161,262385,70107069,70320402,0,0,0,0,1136934
(주)팬엔터테인먼트,068050,2015/12,20659220,20973488,22517660,22751444,37566873,37407058,2274833,2496981,-6910684,-7033202,66782522,66674339,0,0,0,0,665896
(주)팬엔터테인먼트,068050,2016/12,35051322,35328272,30861137,31027729,40236405,40243030,2138529,2289414,470871,610010,70008656,70046098,0,0,0,0,594398
(주)팬엔터테인먼트,068050,2017/12,42144570,42340810,40787165,40952908,47330633,47344558,1953622,2131307,-1697063,-1689763,80181392,80214001,0,0,0,0,610910
(주)팬엔터테인먼트,068050,2018/12,13021455,13212174,10975620,11246221,46427289,46454439,2470868,2659156,-1050852,-1037628,66149759,66165402,0,0,0,0,285449
(주)팬엔터테인먼트,068050,2019/12,39631883,40218963,36349757,36772112,47786348,47797465,2116753,2372525,1149386,1133304,77487694,77504362,0,0,0,0,458190
(주)팬젠,222110,2016/12,1461475,,3698716,,35306530,,5033423,,-5125184,,37398440,,0,0,0,,188925
(주)팬젠,222110,2017/12,2372816,,3847039,,31309253,,2417147,,-7015593,,35592682,,0,0,0,,1
(주)팬젠,222110,2018/12,5679471,,5161896,,26940798,,3561128,,-4630126,,45609712,,0,0,0,,516989
(주)팬젠,222110,2019/12,2881329,,4978689,,18426386,,5880662,,-8937571,,39082939,,0,0,0,,1214409
(주)퍼시스,016800,2011/12,277571985,277571985,189635034,189635034,281798098,293060362,58736536,58736536,34671152,34055673,334351115,348015874,0,0,0,0,0
(주)퍼시스,016800,2012/12,221951922,,157556534,,303505782,,40479336,,29400286,,342332609,,0,0,0,,0
(주)퍼시스,016800,2013/12,217080675,,157976261,,309300507,,41185770,,20749972,,348668177,,0,0,0,,0
(주)퍼시스,016800,2014/12,219919626,,160771011,,328880634,,38749457,,24751934,,374686987,,0,0,0,,0
(주)퍼시스,016800,2015/12,243624843,,179706233,,353409243,,40214481,,29995075,,401495530,,0,0,0,,0
(주)퍼시스,016800,2016/12,231594907,,174470755,,368152021,,40317906,,23186786,,416488335,,0,0,0,,0
(주)퍼시스,016800,2017/12,289460886,,211830552,,384410775,,54610939,,22061158,,436794588,,0,0,0,,0
(주)퍼시스,016800,2018/12,315669242,,229240927,,420572386,,58708504,,45495149,,484172255,,0,0,0,,0
(주)퍼시스,016800,2019/12,304749764,,223052542,,443912689,,56573914,,33958312,,481827215,,0,0,0,,118323
(주)펄어비스,263750,2018/12,366665453,404763992,0,0,411027630,408025749,201016961,236655029,154609947,146446177,586479906,712530157,0,0,0,0,981615
(주)펄어비스,263750,2019/12,455670772,535936506,0,0,567030083,589016677,295972910,385333015,140743138,157651214,734886882,867391015,0,0,0,0,3605073
(주)펩트론,087010,2015/12,2812387,,1894899,,17227638,,3767683,,-2730420,,21656402,,0,0,0,,92284
(주)펩트론,087010,2016/12,3130705,,1909384,,53208771,,4785504,,-3190976,,57901629,,0,0,0,,68923
(주)펩트론,087010,2017/12,3215384,,1997712,,48945102,,5991511,,-4426817,,53048615,,0,0,0,,0
(주)펩트론,087010,2018/12,3861733,,2410938,,45098348,,9356473,,-3725911,,71758902,,0,0,0,,0
(주)펩트론,087010,2019/12,1801119,,1144470,,28086013,,13360216,,-17717555,,60985838,,0,0,0,,0
(주)포메탈,119500,2011/12,67628111,,56915065,,32639099,,5046237,,5196690,,53275662,,0,0,0,,101321
(주)포메탈,119500,2012/12,51788897,,46263302,,37098273,,4911443,,4531819,,60004853,,0,0,0,,202099
(주)포메탈,119500,2013/12,52351488,,46725117,,37619763,,4999322,,1393320,,60189456,,0,0,0,,480304
(주)포메탈,119500,2014/12,51403574,,45492098,,37705323,,5143928,,441394,,59688987,,0,0,0,,433059
(주)포메탈,119500,2015/12,44939766,,39867731,,38506237,,4515827,,866686,,55129986,,0,0,0,,285691
(주)포메탈,119500,2016/12,45817287,,39381699,,40229601,,4071710,,1882009,,55100674,,0,0,0,,174501
(주)포메탈,119500,2017/12,54017360,,46850244,,41765292,,4040864,,2454141,,60815974,,0,0,0,,143882
(주)포메탈,119500,2018/12,55441042,,49282029,,43376200,,4013169,,2091422,,60655815,,0,0,0,,190921
(주)포메탈,119500,2019/12,51552409,,45548360,,44731237,,3857078,,2202168,,62692670,,0,0,0,,215432
(주)포스코아이씨티,022100,2011/12,983151888,1006448074,870505695,889068398,241016845,246259390,73695534,87496283,30578407,26447766,687657096,708547365,0,0,0,0,8624368
(주)포스코아이씨티,022100,2012/12,1017662235,1128387879,904845815,1000245786,275034058,249661398,67120832,97596237,40088963,11670928,802675207,908415621,0,0,0,0,6399793
(주)포스코아이씨티,022100,2013/12,1050746877,1207033019,926114641,1055738043,406239694,368642773,53070563,85371228,33795673,22497856,733967979,842630093,0,0,0,0,5679864
(주)포스코아이씨티,022100,2014/12,921524007,1064975484,817313195,934368935,422288322,388006707,56427042,85945573,20326634,23949662,721006490,824421070,0,0,0,0,2690793
(주)포스코아이씨티,022100,2015/12,804863200,840545682,716339102,742011202,341866384,331455704,77429774,84565663,-79634626,-56259710,652489486,693941424,0,0,0,0,938567
(주)포스코아이씨티,022100,2016/12,838257963,866893881,727105821,748695814,372773143,374815882,60617798,65948849,27890529,37558729,649838213,662199651,0,0,0,0,565142
(주)포스코아이씨티,022100,2017/12,918344970,950592313,791158065,820313449,398644612,400235621,70601945,74207779,42375837,41996485,634468811,646301319,0,0,0,0,252875
(주)포스코아이씨티,022100,2018/12,894977850,927076974,785823013,812872650,337891866,339192893,69197716,72070598,-33230148,-34160439,596991113,610232472,0,0,0,0,189071
(주)포스코아이씨티,022100,2019/12,936989858,969787010,810016808,838048895,363217021,366269191,80471493,83636890,38093077,39675368,663897944,675419400,0,0,0,0,126263
(주)포스코엠텍,009520,2011/12,602154804,669359330,572547657,637879886,163076859,162761449,13183112,15350007,12447431,10828550,316952933,357075055,0,0,0,0,3729823
(주)포스코엠텍,009520,2012/12,618316162,958780277,585307763,923262189,171726485,170287765,15038097,19741130,14737278,8369027,340876750,436985626,0,0,0,0,3960866
(주)포스코엠텍,009520,2013/12,902540718,906423691,884961503,889318421,153201693,159176522,18748028,22226220,-10648876,-15266468,346576894,408491867,0,0,0,0,5768398
(주)포스코엠텍,009520,2014/12,432236014,446218919,413694257,432300381,49491677,50734119,35678491,38551533,-100512762,-105445735,223697475,290956068,0,0,0,0,5623012
(주)포스코엠텍,009520,2015/12,343223525,366540217,310748837,337107256,77359252,76805413,19463522,21218041,27155391,26168327,184535832,204043363,0,0,0,0,4323198
(주)포스코엠텍,009520,2016/12,259048105,266528977,230667031,239037655,76996421,76833245,12503013,13513164,2501060,3117534,150790140,161516565,0,0,0,0,1714452
(주)포스코엠텍,009520,2017/12,257832361,,232634940,,82674870,,13029148,,9881348,,142854178,,0,0,0,,1156779
(주)포스코엠텍,009520,2018/12,300968994,,269877920,,88251182,,12099423,,14101413,,122732583,,0,0,0,,747293
(주)포스코엠텍,009520,2019/12,288697939,,262101785,,89960271,,13535540,,10576708,,129016970,,0,0,0,,9041
(주)포스코인터내셔널,047050,2011/12,18758511490,19457178592,17841625840,18451194314,1520744239,1910376509,754195313,840794893,160087808,210718356,7823738433,8904231783,0,0,0,0,70448285
(주)포스코인터내셔널,047050,2012/12,17011373493,17571126133,16167050644,16583620818,2122897524,2189106421,703331083,835588635,306041024,215501918,6989139520,7465637546,0,0,0,0,139990000
(주)포스코인터내셔널,047050,2013/12,16601357664,17108578034,15802378599,16164217603,2215646238,2230248968,659949406,785488560,132540678,132993497,7739676359,8268621927,0,0,0,0,50432000
(주)포스코인터내셔널,047050,2014/12,19938097326,20407753120,18859584669,19169548022,2343917042,2374730492,731606178,862138239,173421149,176385469,8631128655,9340867224,0,0,0,0,67021000
(주)포스코인터내셔널,047050,2015/12,16881039629,17526906326,15734625496,16237950430,2366909751,2421189190,801792928,920151638,81850203,108577876,7474312056,8043303770,0,0,0,0,50724000
(주)포스코인터내셔널,047050,2016/12,15417229613,16492090197,14392092451,15356214659,2430936823,2503652270,720836415,817736458,123708754,122212627,7419599721,8288782432,0,0,0,0,43150000
(주)포스코인터내셔널,047050,2017/12,20891525634,22571653747,19738189786,21263108998,2775625757,2852476081,800521568,907230886,150380940,166818739,8181642237,9169985984,0,0,0,0,72543000
(주)포스코인터내셔널,047050,2018/12,23308796353,25173939721,22523175326,24199883770,2799145994,2889538538,400335966,501432847,97771702,115741119,8773243815,9881020333,0,0,0,0,110551000
(주)포스코인터내셔널,047050,2019/12,22743722129,24422574846,21771949516,23297980546,2909119187,3048060836,403606458,519276554,191704149,202398051,7721111383,8959415088,0,0,0,0,96836000
(주)포스코케미칼,003670,2019/12,1434507299,1483769012,1274012848,1317236559,929403552,1006317943,72930378,76677503,89609078,101163401,1620828355,1730132565,0,0,0,0,2371937
(주)포시에스,189690,2015/06,13062386,13138391,2361250,2426941,40159404,40032727,6334526,6530927,5202453,5048916,41670575,41629715,0,0,0,0,0
(주)포시에스,189690,2016/06,13635087,14013009,2308001,2372408,41990808,41866357,6888345,7336327,4264311,4250807,43044441,43237591,0,0,0,0,0
(주)포시에스,189690,2017/06,12224884,12824102,2393784,2540779,43455638,43295733,7569021,8272783,2096586,2067682,44268404,44277040,0,0,0,0,0
(주)포시에스,189690,2018/06,17065804,18083164,3974308,4360607,49189571,49077949,9110947,9645063,6282442,6316845,51263429,51147862,0,0,0,0,2356
(주)포시에스,189690,2019/06,18911644,19745400,5305659,5655883,50563123,50248845,8437577,9083359,2085533,1888343,53134310,52843663,0,0,0,0,4213
(주)포인트엔지니어링,256630,2017/12,,,,,,,,,,,,,,,,,
(주)포인트엔지니어링,256630,2018/12,,,,,,,,,,,,,,,,,
(주)포인트엔지니어링,256630,2019/12,43940444,46664976,31074299,32887715,64854126,66453796,8408844,9122081,904348,1133556,87929988,89912932,0,0,0,0,438168
(주)포커스에이치엔에스,331380,2019/12,,,,,,,,,,,,,,,,,
(주)폴라리스세원,234100,2017/12,45390977,,38709285,,22332746,,5348282,,-36940,,37985294,,0,0,0,,123626
(주)폴라리스세원,234100,2018/12,57189709,,50184394,,34619539,,5941099,,1314958,,58995821,,0,0,0,,554495
(주)폴라리스세원,234100,2019/12,56871495,81394444,48851311,65543431,35258896,44285821,5890379,9503807,639357,3312198,59018327,81615938,0,0,0,0,1329147
(주)폴라리스오피스,041020,2011/12,31126139,34287287,0,0,72139780,71357475,26527885,33635349,2802941,2178315,99825187,101254512,0,0,0,0,1265574
(주)폴라리스오피스,041020,2012/12,43574726,47903170,0,0,80381856,74866849,30748683,39387858,7831688,2692063,92179155,90080443,0,0,0,0,1051093
(주)폴라리스오피스,041020,2013/12,52412817,55755176,0,0,97207894,89856716,35898072,45371032,9318867,6698766,126152714,121625671,0,0,0,0,794337
(주)폴라리스오피스,041020,2014/12,38612455,40799667,0,0,86519804,84397642,34870626,38295857,-10337078,-6988333,97818905,96366709,0,0,0,0,980360
(주)폴라리스오피스,041020,2015/12,19623360,22425327,0,0,64806284,61340714,35592058,40593109,-21830101,-23189048,72021018,68949336,0,0,0,0,1618
(주)폴라리스오피스,041020,2016/12,8723130,13194593,0,0,32773284,33018501,26357003,37451828,-31049067,-26136766,44584933,46276024,0,0,0,0,0
(주)폴라리스오피스,041020,2017/12,13315702,15224908,0,0,36056254,36709193,27205768,29455756,-14703049,-14565930,43802522,44550489,0,0,0,0,0
(주)폴라리스오피스,041020,2018/12,22540556,22543822,0,0,38587877,37857949,20944761,23060550,-7314887,-10114155,43426549,42919492,0,0,0,0,0
(주)폴라리스오피스,041020,2019/12,17623813,21048806,0,0,28281040,28087408,20821562,26997539,-6809807,-7753316,34846178,35218535,0,0,0,0,18566
(주)폴라리스우노,114630,2011/12,54573795,,41784515,,50711606,,5367985,,6994142,,62973372,,0,0,0,,246586
(주)폴라리스우노,114630,2012/12,65303913,,51522716,,56946769,,8415469,,4709457,,71467035,,0,0,0,,294684
(주)폴라리스우노,114630,2013/12,62055073,,48614545,,58272085,,11440770,,2260216,,70764282,,0,0,0,,351918
(주)폴라리스우노,114630,2014/12,49344321,48716976,39614243,38842883,60926516,59683410,5724355,6012853,4621143,3965320,68146615,66937258,0,0,0,0,241033
(주)폴라리스우노,114630,2015/12,38477852,39669461,29333220,29631800,65673425,64823748,6328915,6725289,4012434,3522476,72428418,71579017,0,0,0,0,150005
(주)폴라리스우노,114630,2016/12,38440367,38998431,28879624,28145512,67605595,67276986,5041251,5512165,-843156,343623,78282030,77913607,0,0,0,0,31366
(주)폴라리스우노,114630,2017/12,37607785,38766479,30642636,30049412,73228477,73851903,6773718,7338694,-1341581,-559846,82697570,83936934,0,0,0,0,0
(주)폴라리스우노,114630,2018/12,44343301,44546936,38015051,36430479,68399031,68364832,5435817,7261046,-1887628,-2290957,82996022,82119490,0,0,0,0,40551
(주)폴라리스우노,114630,2019/12,42362699,42427955,36345836,34768234,69842733,67014958,5427439,7793132,272295,-473522,75599008,71963428,0,0,0,0,19444
(주)푸드나무,290720,2018/12,52877188,52960551,34002992,34401631,47952496,47984123,12346774,12016781,6041923,6049473,51661993,51749379,0,0,0,0,0
(주)푸드나무,290720,2019/12,64741471,64782146,40820475,40846967,50742085,50762054,18446266,18467584,4465515,4453856,56780209,56821288,0,0,0,0,18951
(주)푸드웰,005670,2011/12,63402151,86311031,53979439,72981756,41255986,43105935,6076842,9390191,1963850,574192,80881249,98123595,0,0,0,0,1174315
(주)푸드웰,005670,2012/12,70099201,98653519,61418585,84359996,42146484,43547522,6032243,9509416,1280183,1403022,82143782,96913198,0,0,0,0,1257139
(주)푸드웰,005670,2013/12,64554354,94815178,56397303,80395292,42280403,44273642,6063301,9846952,788281,1336778,81596626,96755693,0,0,0,0,1058842
(주)푸드웰,005670,2014/12,59401161,95206794,52410233,81765660,42145069,45928342,5863828,9591961,507045,2115149,79048499,100989832,0,0,0,0,1107913
(주)푸드웰,005670,2015/12,61838405,102846166,54781560,88664856,41323032,46943102,5791570,10190365,177065,1917618,80576753,111428928,0,0,0,0,872836
(주)푸드웰,005670,2016/12,69370614,108214044,61503492,93930868,42639488,47592150,6206981,10532539,2055752,2151421,86256116,130488667,0,0,0,0,650611
(주)푸드웰,005670,2017/12,72828019,116866660,63888199,101014743,42380736,48177489,6395718,11037043,1191799,2931471,85258609,127687398,0,0,0,0,493426
(주)푸드웰,005670,2018/12,64995172,123789971,57408754,103925063,42635810,52148882,6408018,12399250,1455104,5433623,86218712,131300350,0,0,0,0,461762
(주)푸드웰,005670,2019/12,74567890,143937185,66792684,121517636,69860704,82900653,7080470,13836684,27994974,31984838,110807938,149502310,0,0,0,0,334666
(주)푸른기술,094940,2011/12,29364004,,23086286,,19864801,,3982940,,1869800,,28180453,,0,0,0,,6030
(주)푸른기술,094940,2012/12,27789212,27789212,20505377,20505377,22415211,22334805,4676694,4745743,2937699,2869311,32118495,32420623,0,0,0,0,60032
(주)푸른기술,094940,2013/12,27139749,28179511,19992229,20806666,24581389,24511944,5367169,5522874,2570292,2617149,34106314,34057948,0,0,0,0,71190
(주)푸른기술,094940,2014/12,15097627,,12107026,,22599490,,5044300,,-1554821,,28965971,,0,0,0,,88191
(주)푸른기술,094940,2015/12,14452725,,11866104,,21519087,,4144513,,-1080403,,29892173,,0,0,0,,87929
(주)푸른기술,094940,2016/12,19016678,,15379293,,21936909,,3393815,,433504,,28976419,,0,0,0,,80278
(주)푸른기술,094940,2017/12,21527372,,16656501,,24102981,,4097836,,851822,,31675793,,0,0,0,,73044
(주)푸른기술,094940,2018/12,24947320,24947320,19308656,19308656,26392611,26392611,5054345,5054345,1313941,1313941,33857438,34014268,0,0,0,0,88988
(주)푸른기술,094940,2019/12,23075364,23398104,17862446,17803057,28601993,28601993,5159562,5222633,597559,597559,35615380,35570056,0,0,0,0,96063
(주)풀무원,017810,2011/12,69643230,1370528860,0,995265149,149384106,288703669,33014259,330866554,25325254,17739931,292894212,926334534,0,0,0,0,8174859
(주)풀무원,017810,2012/12,53390275,1457884336,0,1060493903,154840071,289159341,36248580,356440986,7215416,10071236,323214161,1025509528,0,0,0,0,8337415
(주)풀무원,017810,2013/12,54311313,1521708340,0,1097218155,155618279,272318871,38296453,378055460,6390804,-12027983,326401995,981371866,0,0,0,0,7430105
(주)풀무원,017810,2014/12,73999664,1678094350,0,1205283624,214724040,334693236,41961247,419546394,61923569,50537783,389415377,1053567589,0,0,0,0,6760262
