회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 현금흐름 감소율(개별),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동 현금흐름 감소율(연결)
서울식품공업(주),4410,Dec-13,-3977569,,-4486745,
서울식품공업(주),4410,Dec-14,-3424520,,-3248432,
서울식품공업(주),4410,Dec-15,-7169561,,-8095657,
서울식품공업(주),4410,Dec-16,-6962555,,,
서울식품공업(주),4410,Dec-17,-10046315,,,
서울식품공업(주),4410,Dec-18,-6089922,,,
서울식품공업(주),4410,Dec-19,-5655507,,,
서울전자통신(주),27040,Dec-11,-9807525,,-15102774,
서울전자통신(주),27040,Dec-12,-300707,,-13003249,
서울전자통신(주),27040,Dec-13,-177128,,-11774328,
서울전자통신(주),27040,Dec-14,-8430244,,-3848062,
서울전자통신(주),27040,Dec-15,-1661878,,1772334,
서울전자통신(주),27040,Dec-16,-2935333,,-2955923,
서울전자통신(주),27040,Dec-17,-2506087,,-4407061,
서울전자통신(주),27040,Dec-18,-2418298,,-2927460,
서울전자통신(주),27040,Dec-19,152459,,-3204446,
서호전기(주),65710,Dec-11,556433,,543363,
서호전기(주),65710,Dec-12,-2845406,,-2873974,
서호전기(주),65710,Dec-13,204892,,211509,
서호전기(주),65710,Dec-14,-2372830,,-2425899,
서호전기(주),65710,Dec-15,-416735,,-515825,
서호전기(주),65710,Dec-16,-14660872,,-14654446,
서호전기(주),65710,Dec-17,8058323,,8067258,
서호전기(주),65710,Dec-18,-13895147,,-13892360,
서호전기(주),65710,Dec-19,4788713,,4745108,
선도전기(주),7610,Dec-11,-1469691,,-1469691,
선도전기(주),7610,Dec-12,-1077607,,-1140471,
선도전기(주),7610,Dec-13,-4855977,,-4905807,
선도전기(주),7610,Dec-14,-16246616,,-16323969,
선도전기(주),7610,Dec-15,-1971670,,-2150063,
선도전기(주),7610,Dec-16,-1700837,,-1998691,
선도전기(주),7610,Dec-17,-6677947,,-6677647,
선도전기(주),7610,Dec-18,-3491257,,-3491257,
선도전기(주),7610,Dec-19,-10319141,,-10684978,
선진뷰티사이언스(주),86710,Dec-11,,,,
선진뷰티사이언스(주),86710,Dec-12,,,,
선진뷰티사이언스(주),86710,Dec-13,,,,
선진뷰티사이언스(주),86710,Dec-14,,,,
선진뷰티사이언스(주),86710,Dec-15,,,,
선진뷰티사이언스(주),86710,Dec-16,,,,
선진뷰티사이언스(주),86710,Dec-17,,,,
선진뷰티사이언스(주),86710,Dec-18,,,,
선진뷰티사이언스(주),86710,Dec-19,-22527008,,-23079833,
성문전자(주),14910,Dec-11,-2806149,,-3653705,
성문전자(주),14910,Dec-12,-284678,,-1706280,
성문전자(주),14910,Dec-13,1212670,,-636044,
성문전자(주),14910,Dec-14,-2816595,,-2940158,
성문전자(주),14910,Dec-15,-520880,,-2676771,
성문전자(주),14910,Dec-16,580348,,436066,
성문전자(주),14910,Dec-17,-1022376,,-2740459,
성문전자(주),14910,Dec-18,-6580938,,-6805301,
성문전자(주),14910,Dec-19,10719,,-1606744,
성보화학(주),3080,Dec-11,-3744201,,,
성보화학(주),3080,Dec-12,-2271492,,,
성보화학(주),3080,Dec-13,4461879,,,
성보화학(주),3080,Dec-14,-383110,,,
성보화학(주),3080,Dec-15,-792326,,,
성보화학(주),3080,Dec-16,71678309,,,
성보화학(주),3080,Dec-17,-29203791,,,
성보화학(주),3080,Dec-18,7163244,,,
성보화학(주),3080,Dec-19,361161,,,
성신양회(주),4980,Dec-11,57419814,,54553610,
성신양회(주),4980,Dec-12,47293307,,48403978,
성신양회(주),4980,Dec-13,-84784877,,-84378203,
성신양회(주),4980,Dec-14,-15317942,,-13220978,
성신양회(주),4980,Dec-15,-31513344,,-34575276,
성신양회(주),4980,Dec-16,-17910523,,-18132593,
성신양회(주),4980,Dec-17,-29844593,,-30841367,
성신양회(주),4980,Dec-18,-51398321,,-54083937,
성신양회(주),4980,Dec-19,-22366316,,-23570150,
성우전자(주),81580,Dec-11,917338,,-3069542,
성우전자(주),81580,Dec-12,-19316577,,-21415247,
성우전자(주),81580,Dec-13,979126,,-4082469,
성우전자(주),81580,Dec-14,-6176454,,-8216665,
성우전자(주),81580,Dec-15,-6802658,,-19957966,
성우전자(주),81580,Dec-16,-11128199,,-24217514,
성우전자(주),81580,Dec-17,-4894954,,-12172441,
성우전자(주),81580,Dec-18,1745397,,-13314745,
성우전자(주),81580,Dec-19,337959,,-4377996,
성우테크론(주),45300,Dec-11,-1332646,,-1293884,
성우테크론(주),45300,Dec-12,-3844655,,-3314169,
성우테크론(주),45300,Dec-13,3594090,,3654090,
성우테크론(주),45300,Dec-14,-1015847,,-1431701,
성우테크론(주),45300,Dec-15,-1830180,,-1867214,
성우테크론(주),45300,Dec-16,1693241,,1693241,
성우테크론(주),45300,Dec-17,-5861461,,-5899496,
성우테크론(주),45300,Dec-18,-4894866,,-5295166,
성우테크론(주),45300,Dec-19,3004028,,2468028,
성일하이텍(주),365340,Dec-17,,,,
성일하이텍(주),365340,Dec-18,,,,
성일하이텍(주),365340,Dec-19,,,,
성창기업지주(주),180,Dec-11,-2970746,,-5042256,
성창기업지주(주),180,Dec-12,-292847,,151698478,
성창기업지주(주),180,Dec-13,-251915,,-19372686,
성창기업지주(주),180,Dec-14,-391438,,9424404,
성창기업지주(주),180,Dec-15,386591,,-13249410,
성창기업지주(주),180,Dec-16,-27349672,,-18961865,
성창기업지주(주),180,Dec-17,-7619093,,12446435,
성창기업지주(주),180,Dec-18,-954021,,-16931811,
성창기업지주(주),180,Dec-19,201661,,-10984414,
성호전자(주),43260,Dec-11,-12354936,,-14166675,
성호전자(주),43260,Dec-12,-7411069,,-9185599,
성호전자(주),43260,Dec-13,-4285942,,-5962586,
성호전자(주),43260,Dec-14,463780,,-2951557,
성호전자(주),43260,Dec-15,5155746,,2888757,
성호전자(주),43260,Dec-16,-965484,,-3629678,
성호전자(주),43260,Dec-17,672084,,-1961937,
성호전자(주),43260,Dec-18,-432899,,-3389723,
성호전자(주),43260,Dec-19,-7089141,,-9435235,
세기상사(주),2420,Dec-11,653048,,653048,
세기상사(주),2420,Dec-12,323218,,323218,
세기상사(주),2420,Dec-13,2704759,,2704759,
세기상사(주),2420,Dec-14,844221,,844221,
세기상사(주),2420,Dec-15,656449,,656449,
세기상사(주),2420,Dec-16,1126350,,1126350,
세기상사(주),2420,Dec-17,-415404,,,
세기상사(주),2420,Dec-18,294878,,,
세기상사(주),2420,Dec-19,622832,,,
세명전기공업(주),17510,Dec-11,-7654966,,,
세명전기공업(주),17510,Dec-12,-1127581,,,
세명전기공업(주),17510,Dec-13,-1902402,,,
세명전기공업(주),17510,Dec-14,-2628304,,,
세명전기공업(주),17510,Dec-15,7131905,,,
세명전기공업(주),17510,Dec-16,-3787242,,,
세명전기공업(주),17510,Dec-17,-8444542,,,
세명전기공업(주),17510,Dec-18,5365885,,,
세명전기공업(주),17510,Dec-19,-5779382,,,
세방(주),4360,Dec-11,-13656431,,-19306292,
세방(주),4360,Dec-12,-6147423,,-14634423,
세방(주),4360,Dec-13,-721857,,-3605413,
세방(주),4360,Dec-14,22711024,,21436411,
세방(주),4360,Dec-15,722007,,766733,
세방(주),4360,Dec-16,-19868335,,-14379645,
세방(주),4360,Dec-17,-5265820,,-7117806,
세방(주),4360,Dec-18,-30701846,,-26413999,
세방(주),4360,Dec-19,-34618483,,-22023900,
세방전지(주),4490,Dec-11,-97892022,,,
세방전지(주),4490,Dec-12,-182873209,,,
세방전지(주),4490,Dec-13,-44335578,,,
세방전지(주),4490,Dec-14,-64349252,,,
세방전지(주),4490,Dec-15,-15948880,,-14041169,
세방전지(주),4490,Dec-16,-165126509,,-169098813,
세방전지(주),4490,Dec-17,-25533585,,-25459426,
세방전지(주),4490,Dec-18,-130761450,,-126192766,
세방전지(주),4490,Dec-19,-111385589,,-77577487,
세원이앤씨(주),91090,Dec-11,-55706817,,-54826746,
세원이앤씨(주),91090,Dec-12,-18250266,,-17083431,
세원이앤씨(주),91090,Dec-13,8736345,,10083234,
세원이앤씨(주),91090,Dec-14,-5193206,,-4352857,
세원이앤씨(주),91090,Dec-15,-1125583,,-762445,
세원이앤씨(주),91090,Dec-16,-19768422,,-19229148,
세원이앤씨(주),91090,Dec-17,-4713030,,-4026671,
세원이앤씨(주),91090,Dec-18,-2954663,,-2954663,
세원이앤씨(주),91090,Dec-19,367390,,366590,
세종공업(주),33530,Dec-11,-60837382,,-84995175,
세종공업(주),33530,Dec-12,-5189576,,-35142388,
세종공업(주),33530,Dec-13,-20707758,,-42380301,
세종공업(주),33530,Dec-14,-41742258,,-92718043,
세종공업(주),33530,Dec-15,-51059819,,-67443885,
세종공업(주),33530,Dec-16,-39525605,,-70261227,
세종공업(주),33530,Dec-17,-34414703,,-48959277,
세종공업(주),33530,Dec-18,-15499249,,-40388587,
세종공업(주),33530,Dec-19,-63293156,,-90417686,
세종텔레콤(주),36630,Dec-11,-12805749,,-12805749,
세종텔레콤(주),36630,Dec-12,931859,,931859,
세종텔레콤(주),36630,Dec-13,13839389,,13839389,
세종텔레콤(주),36630,Dec-14,385284,,385284,
세종텔레콤(주),36630,Dec-15,-11063819,,-11057709,
세종텔레콤(주),36630,Dec-16,-63860160,,-63830160,
세종텔레콤(주),36630,Dec-17,-167516654,,-167516654,
세종텔레콤(주),36630,Dec-18,-32884566,,-27823136,
세종텔레콤(주),36630,Dec-19,14072804,,15719434,
세하(주),27970,Dec-11,-1741724,,,
세하(주),27970,Dec-12,-5460490,,,
세하(주),27970,Dec-13,-1344093,,,
세하(주),27970,Dec-14,757533,,,
세하(주),27970,Dec-15,-1904840,,,
세하(주),27970,Dec-16,-4384744,,,
세하(주),27970,Dec-17,-3419414,,,
세하(주),27970,Dec-18,-6442817,,,
세하(주),27970,Dec-19,-6133211,,,
소니드(주),60230,Dec-11,4294266,,4641118,
소니드(주),60230,Dec-12,14455712,,13874316,
소니드(주),60230,Dec-13,-21839441,,-22174574,
소니드(주),60230,Dec-14,2035849,,1884734,
소니드(주),60230,Dec-15,715019,,708744,
소니드(주),60230,Dec-16,-860823,,-1017667,
소니드(주),60230,Dec-17,-20068978,,-20068978,
소니드(주),60230,Dec-18,-2715828,,-2646522,
소니드(주),60230,Dec-19,-9142606,,-9044899,
소프트캠프(주),258790,Dec-16,,,,
소프트캠프(주),258790,Dec-17,,,,
소프트캠프(주),258790,Dec-18,,,,
소프트캠프(주),258790,Dec-19,166709,,184101,
솔루스첨단소재(주),336370,Dec-19,-4240852,,-78878139,
솔브레인홀딩스(주),36830,Dec-11,-109145218,,-129651207,
솔브레인홀딩스(주),36830,Dec-12,-55616069,,-66651280,
솔브레인홀딩스(주),36830,Dec-13,-74247864,,-88228894,
솔브레인홀딩스(주),36830,Dec-14,-32824588,,-30404069,
솔브레인홀딩스(주),36830,Dec-15,-158229011,,-170690516,
솔브레인홀딩스(주),36830,Dec-16,-54334389,,-76850766,
솔브레인홀딩스(주),36830,Dec-17,-40488392,,-47462542,
솔브레인홀딩스(주),36830,Dec-18,-193060644,,-202416886,
솔브레인홀딩스(주),36830,Dec-19,-18371375,,-43741882,
송원산업(주),4430,Dec-11,-62799000,,-34105000,
송원산업(주),4430,Dec-12,-14749000,,-31500000,
송원산업(주),4430,Dec-13,-31730000,,-19780000,
송원산업(주),4430,Dec-14,-44618000,,-55569000,
송원산업(주),4430,Dec-15,17328000,,6116000,
송원산업(주),4430,Dec-16,-43797000,,-35995000,
송원산업(주),4430,Dec-17,-62049000,,-49727000,
송원산업(주),4430,Dec-18,-13908000,,-14789000,
송원산업(주),4430,Dec-19,-13914000,,-24473000,
스튜디오드래곤(주),253450,Dec-16,-84414242,,-69542006,
스튜디오드래곤(주),253450,Dec-17,-140405083,,-141042747,
스튜디오드래곤(주),253450,Dec-18,140969795,,140585204,
스튜디오드래곤(주),253450,Dec-19,-83675711,,-80950912,
시그네틱스(주),33170,Dec-11,-57525647,,,
시그네틱스(주),33170,Dec-12,-40492064,,,
시그네틱스(주),33170,Dec-13,-23911932,,,
시그네틱스(주),33170,Dec-14,-17515701,,,
시그네틱스(주),33170,Dec-15,-31985865,,-31978672,
시그네틱스(주),33170,Dec-16,-9847741,,-9848080,
시그네틱스(주),33170,Dec-17,-29501700,,-29501248,
시그네틱스(주),33170,Dec-18,-11419770,,-11425749,
시그네틱스(주),33170,Dec-19,-4648637,,-4648977,
신대양제지(주),16590,Dec-11,-36542960,,-53878390,
신대양제지(주),16590,Dec-12,-23756892,,-35453201,
신대양제지(주),16590,Dec-13,3677816,,-9131620,
신대양제지(주),16590,Dec-14,-29931826,,-33680815,
신대양제지(주),16590,Dec-15,-3614022,,8173791,
신대양제지(주),16590,Dec-16,6669478,,-10667753,
신대양제지(주),16590,Dec-17,-43914957,,-59757723,
신대양제지(주),16590,Dec-18,-39251677,,-65746679,
신대양제지(주),16590,Dec-19,-27897458,,-63647323,
신라교역(주),4970,Dec-11,-38472829,,-38502192,
신라교역(주),4970,Dec-12,-9803057,,-10518257,
신라교역(주),4970,Dec-13,-11431703,,-11456150,
신라교역(주),4970,Dec-14,-34636662,,-33711776,
신라교역(주),4970,Dec-15,43927233,,44359616,
신라교역(주),4970,Dec-16,35977174,,35606069,
신라교역(주),4970,Dec-17,-9111920,,-9517973,
신라교역(주),4970,Dec-18,7183402,,6348106,
신라교역(주),4970,Dec-19,-86319141,,-76109656,
신라섬유(주),1000,Dec-11,-914451,,,
신라섬유(주),1000,Dec-12,-433345,,,
신라섬유(주),1000,Dec-13,481781,,,
신라섬유(주),1000,Dec-14,1559878,,,
신라섬유(주),1000,Dec-15,-104981,,,
신라섬유(주),1000,Dec-16,839935,,,
신라섬유(주),1000,Dec-17,347554,,,
신라섬유(주),1000,Dec-18,-31757,,,
신라섬유(주),1000,Dec-19,-38098,,,
신라에스지(주),25870,Dec-11,-1290582,,,
신라에스지(주),25870,Dec-12,-4296731,,,
신라에스지(주),25870,Dec-13,-2068044,,-1574869,
신라에스지(주),25870,Dec-14,-3076203,,-1802230,
신라에스지(주),25870,Dec-15,-914200,,-601189,
신라에스지(주),25870,Dec-16,-9765432,,-4735885,
신라에스지(주),25870,Dec-17,-4415538,,-1106395,
신라에스지(주),25870,Dec-18,-2525076,,-1575799,
신라에스지(주),25870,Dec-19,-343734,,-964101,
신라젠(주),215600,Dec-11,,,,
신라젠(주),215600,Dec-12,,,,
신라젠(주),215600,Dec-13,,,,
신라젠(주),215600,Dec-14,-76645437,,-64264689,
신라젠(주),215600,Dec-15,18814453,,31928724,
신라젠(주),215600,Dec-16,-31756103,,-20351465,
신라젠(주),215600,Dec-17,-33571671,,-29381588,
신라젠(주),215600,Dec-18,17001211,,25481660,
신라젠(주),215600,Dec-19,-24856465,,-8729845,
신성델타테크(주),65350,Dec-11,-5035550,,-7842835,
신성델타테크(주),65350,Dec-12,-4402255,,-10868378,
신성델타테크(주),65350,Dec-13,-15249386,,-15179084,
신성델타테크(주),65350,Dec-14,-2780014,,-7397162,
신성델타테크(주),65350,Dec-15,-21940801,,-13708194,
신성델타테크(주),65350,Dec-16,-10027068,,-7222726,
신성델타테크(주),65350,Dec-17,-1435385,,-8558734,
신성델타테크(주),65350,Dec-18,-10302275,,-20945362,
신성델타테크(주),65350,Dec-19,-3677686,,-15016266,
신성통상(주),5390,Jun-11,-4665628,,-8183328,
신성통상(주),5390,Jun-12,-47516503,,-39060325,
신성통상(주),5390,Jun-13,-7069432,,-16641258,
신성통상(주),5390,Jun-14,-45756509,,-35413343,
신성통상(주),5390,Jun-15,-33522099,,-34167559,
신성통상(주),5390,Jun-16,-27125965,,-30199501,
신성통상(주),5390,Jun-17,-17979632,,-23172897,
신성통상(주),5390,Jun-18,-17294660,,-17638116,
신성통상(주),5390,Jun-19,-16905508,,-30164749,
신세계건설(주),34300,Dec-11,-53134519,,,
신세계건설(주),34300,Dec-12,-91976970,,,
신세계건설(주),34300,Dec-13,-135903025,,,
신세계건설(주),34300,Dec-14,-5886782,,,
신세계건설(주),34300,Dec-15,-4538860,,,
신세계건설(주),34300,Dec-16,-6969035,,,
신세계건설(주),34300,Dec-17,-7340802,,,
신세계건설(주),34300,Dec-18,-12714541,,,
신세계건설(주),34300,Dec-19,-407133,,,
신송홀딩스(주),6880,Dec-11,-376100,,-5681604,
신송홀딩스(주),6880,Dec-12,-900,,-4223682,
신송홀딩스(주),6880,Dec-13,-12503000,,-16338932,
신송홀딩스(주),6880,Dec-14,-2423297,,-14245891,
신송홀딩스(주),6880,Dec-15,9173064,,-5862732,
신송홀딩스(주),6880,Dec-16,3589762,,-22798687,
신송홀딩스(주),6880,Dec-17,-5984479,,1760550,
신송홀딩스(주),6880,Dec-18,-4017000,,-2236500,
신송홀딩스(주),6880,Dec-19,-6309181,,-8539267,
신신제약(주),2800,Dec-11,,,,
신신제약(주),2800,Dec-12,,,,
신신제약(주),2800,Dec-13,,,,
신신제약(주),2800,Dec-14,-4627079,,,
신신제약(주),2800,Dec-15,-1873893,,,
신신제약(주),2800,Dec-16,-5587077,,,
신신제약(주),2800,Dec-17,-4352910,,-3597845,
신신제약(주),2800,Dec-18,-25660197,,-25665637,
신신제약(주),2800,Dec-19,-20544956,,-20562404,
신원종합개발(주),17000,Dec-11,20854046,,,
신원종합개발(주),17000,Dec-12,4698137,,,
신원종합개발(주),17000,Dec-13,-6555948,,,
신원종합개발(주),17000,Dec-14,9330347,,,
신원종합개발(주),17000,Dec-15,-6313759,,,
신원종합개발(주),17000,Dec-16,7199428,,,
신원종합개발(주),17000,Dec-17,-6733785,,-2744469,
신원종합개발(주),17000,Dec-18,-16721171,,-16859871,
신원종합개발(주),17000,Dec-19,-17563821,,-19271709,
신일전자(주),2700,Dec-11,-331617,,-8453,
신일전자(주),2700,Dec-12,-1795254,,-2140397,
신일전자(주),2700,Dec-13,-12579484,,-12340104,
신일전자(주),2700,Dec-14,-7734384,,-6908574,
신일전자(주),2700,Dec-15,65467,,62758,
신일전자(주),2700,Dec-16,-655629,,-665847,
신일전자(주),2700,Dec-17,-5223439,,,
신일전자(주),2700,Dec-18,-4210167,,,
신일전자(주),2700,Dec-19,8482162,,,
신일제약(주),12790,Dec-11,-6459854,,,
신일제약(주),12790,Dec-12,-6201232,,,
신일제약(주),12790,Dec-13,-11448243,,,
신일제약(주),12790,Dec-14,-8120053,,,
신일제약(주),12790,Dec-15,-10216929,,,
신일제약(주),12790,Dec-16,-4720309,,,
신일제약(주),12790,Dec-17,-6047856,,,
신일제약(주),12790,Dec-18,-8815967,,,
신일제약(주),12790,Dec-19,-9867755,,,
신풍제약(주),19170,Dec-11,-23405466,,-21661275,
신풍제약(주),19170,Dec-12,-20726167,,-20442644,
신풍제약(주),19170,Dec-13,-10413710,,-17459165,
신풍제약(주),19170,Dec-14,-12969519,,-13202399,
신풍제약(주),19170,Dec-15,-324133,,-112938,
신풍제약(주),19170,Dec-16,-20978297,,-21159258,
신풍제약(주),19170,Dec-17,3196359,,2038538,
신풍제약(주),19170,Dec-18,-11685998,,-10312806,
신풍제약(주),19170,Dec-19,-29118825,,-30656194,
신풍제지(주),2870,Dec-11,-1203857,,-1187803,
신풍제지(주),2870,Dec-12,31261160,,32014800,
신풍제지(주),2870,Dec-13,10838837,,12219455,
신풍제지(주),2870,Dec-14,16540980,,17165119,
신풍제지(주),2870,Dec-15,13222582,,14108239,
신풍제지(주),2870,Dec-16,-3561546,,-2548275,
신풍제지(주),2870,Dec-17,-7345454,,-6730054,
신풍제지(주),2870,Dec-18,9519371,,8591779,
신풍제지(주),2870,Dec-19,-2757481,,-3251847,
신화인터텍(주),56700,Dec-11,-2076890,,-4056341,
신화인터텍(주),56700,Dec-12,-6967028,,-10084090,
신화인터텍(주),56700,Dec-13,11138524,,9817435,
신화인터텍(주),56700,Dec-14,-49412083,,-49755496,
신화인터텍(주),56700,Dec-15,2718949,,-1972037,
신화인터텍(주),56700,Dec-16,-10983196,,-8340350,
신화인터텍(주),56700,Dec-17,-6478134,,-6831583,
신화인터텍(주),56700,Dec-18,-5511994,,-12332748,
신화인터텍(주),56700,Dec-19,-10512970,,-4991836,
신흥에스이씨(주),243840,Dec-11,,,,
신흥에스이씨(주),243840,Dec-12,,,,
신흥에스이씨(주),243840,Dec-13,,,,
신흥에스이씨(주),243840,Dec-14,-16966440,,-15775174,
신흥에스이씨(주),243840,Dec-15,-2702598,,-8956542,
신흥에스이씨(주),243840,Dec-16,-18762173,,-21642334,
신흥에스이씨(주),243840,Dec-17,-16346908,,-27669016,
신흥에스이씨(주),243840,Dec-18,-63029963,,-79364372,
신흥에스이씨(주),243840,Dec-19,-13816720,,-56254185,
쌍용씨앤이(주),3410,Dec-11,-22518382,,-19179248,
쌍용씨앤이(주),3410,Dec-12,-51917729,,-83788058,
쌍용씨앤이(주),3410,Dec-13,-74327227,,-110515651,
쌍용씨앤이(주),3410,Dec-14,-27839822,,-63739316,
쌍용씨앤이(주),3410,Dec-15,-4232111,,-12704419,
쌍용씨앤이(주),3410,Dec-16,-102659627,,-74282685,
쌍용씨앤이(주),3410,Dec-17,-196526528,,-222979700,
쌍용씨앤이(주),3410,Dec-18,-107111146,,-115589816,
쌍용씨앤이(주),3410,Dec-19,-67200495,,-76254871,
쌍용자동차(주),3620,Dec-11,-105394962,,-104730466,
쌍용자동차(주),3620,Dec-12,-143726911,,-143392169,
쌍용자동차(주),3620,Dec-13,-214309661,,-212070516,
쌍용자동차(주),3620,Dec-14,-257563371,,-257545794,
쌍용자동차(주),3620,Dec-15,-227988945,,-227994580,
쌍용자동차(주),3620,Dec-16,-210692313,,-210693644,
쌍용자동차(주),3620,Dec-17,-277445714,,-277454555,
쌍용자동차(주),3620,Dec-18,-260348100,,-257693934,
쌍용자동차(주),3620,Dec-19,-209346148,,-207703122,
쌍용정보통신(주),10280,Dec-11,453276,,398193,
쌍용정보통신(주),10280,Dec-12,-7272217,,-7309059,
쌍용정보통신(주),10280,Dec-13,-14067832,,-14099209,
쌍용정보통신(주),10280,Dec-14,4349453,,4410894,
쌍용정보통신(주),10280,Dec-15,7872331,,7816627,
쌍용정보통신(주),10280,Dec-16,6249076,,6228223,
쌍용정보통신(주),10280,Dec-17,-4098068,,-4097358,
쌍용정보통신(주),10280,Dec-18,-8148693,,-8169923,
쌍용정보통신(주),10280,Dec-19,-878960,,-883797,
써니전자(주),4770,Dec-11,-571898,,-1141074,
써니전자(주),4770,Dec-12,-3667648,,2067124,
써니전자(주),4770,Dec-13,685514,,1192435,
써니전자(주),4770,Dec-14,-1113179,,-1434169,
써니전자(주),4770,Dec-15,1150141,,951400,
써니전자(주),4770,Dec-16,-1451323,,-1514254,
써니전자(주),4770,Dec-17,-9525739,,-9331389,
써니전자(주),4770,Dec-18,-3803048,,-4143670,
써니전자(주),4770,Dec-19,-16167457,,-16167457,
씨비아이(주),13720,Dec-11,-1841534,,,
씨비아이(주),13720,Dec-12,-4904693,,,
씨비아이(주),13720,Dec-13,-8339106,,,
씨비아이(주),13720,Dec-14,-1484649,,,
씨비아이(주),13720,Dec-15,-2464576,,,
씨비아이(주),13720,Dec-16,-1100386,,,
씨비아이(주),13720,Dec-17,-1077224,,,
씨비아이(주),13720,Dec-18,-1625067,,,
씨비아이(주),13720,Dec-19,-8747558,,,
씨아이에스(주),222080,Dec-15,,,,
씨아이에스(주),222080,Dec-16,,,,
씨아이에스(주),222080,Dec-17,253719,,-1032674,
씨아이에스(주),222080,Dec-18,-10999482,,-11006761,
씨아이에스(주),222080,Dec-19,-5452992,,,
씨앤지하이테크(주),264660,Dec-11,,,,
씨앤지하이테크(주),264660,Dec-12,,,,
씨앤지하이테크(주),264660,Dec-13,,,,
씨앤지하이테크(주),264660,Dec-14,,,,
씨앤지하이테크(주),264660,Dec-15,-108894,,,
씨앤지하이테크(주),264660,Dec-16,-298359,,,
씨앤지하이테크(주),264660,Dec-17,-509261,,,
씨앤지하이테크(주),264660,Dec-18,-26433766,,,
씨앤지하이테크(주),264660,Dec-19,5175102,,,
씨앤티85(주),56730,Dec-11,-5783089,,-5997322,
씨앤티85(주),56730,Dec-12,-6778081,,-5610011,
씨앤티85(주),56730,Dec-13,-4809305,,-3819370,
씨앤티85(주),56730,Dec-14,-1071518,,-882745,
씨앤티85(주),56730,Dec-15,-10498818,,-10455250,
씨앤티85(주),56730,Dec-16,-7891620,,,
씨앤티85(주),56730,Dec-17,-6819322,,-8091214,
씨앤티85(주),56730,Dec-18,-22455239,,-18733322,
씨앤티85(주),56730,Dec-19,-16208814,,-15205325,
씨에스베어링(주),297090,Dec-11,,,,
씨에스베어링(주),297090,Dec-12,,,,
씨에스베어링(주),297090,Dec-13,,,,
씨에스베어링(주),297090,Dec-14,,,,
씨에스베어링(주),297090,Dec-15,,,,
씨에스베어링(주),297090,Dec-16,-1270684,,,
씨에스베어링(주),297090,Dec-17,-1782059,,,
씨에스베어링(주),297090,Dec-18,-2510239,,,
씨에스베어링(주),297090,Dec-19,-21166209,,-23527042,
씨에스윈드(주),112610,Dec-11,-28691823,,-43000014,
씨에스윈드(주),112610,Dec-12,-23894815,,-19509556,
씨에스윈드(주),112610,Dec-13,30532894,,-10890047,
씨에스윈드(주),112610,Dec-14,-58784740,,-68987576,
씨에스윈드(주),112610,Dec-15,64703534,,63754473,
씨에스윈드(주),112610,Dec-16,-40064834,,-32985738,
씨에스윈드(주),112610,Dec-17,5524742,,-13943910,
씨에스윈드(주),112610,Dec-18,-69510775,,-61656985,
씨에스윈드(주),112610,Dec-19,-37939626,,-66353791,
씨유테크(주),376290,Dec-11,,,,
씨유테크(주),376290,Dec-12,,,,
씨유테크(주),376290,Dec-13,,,,
씨유테크(주),376290,Dec-14,,,,
씨유테크(주),376290,Dec-15,,,,
씨유테크(주),376290,Dec-16,,,,
씨유테크(주),376290,Dec-17,,,,
씨유테크(주),376290,Dec-18,,,,
씨유테크(주),376290,Dec-19,,,,
씨제이(주),1040,Dec-11,54108977,,-2620795425,
씨제이(주),1040,Dec-12,-90184793,,-2458136341,
씨제이(주),1040,Dec-13,57841088,,-1798328283,
씨제이(주),1040,Dec-14,-6529445,,-1932689490,
씨제이(주),1040,Dec-15,47871514,,-1461473396,
씨제이(주),1040,Dec-16,94161980,,-3344703500,
씨제이(주),1040,Dec-17,1935489,,-2863799623,
씨제이(주),1040,Dec-18,11129064,,-2126012873,
씨제이(주),1040,Dec-19,-113514728,,-4895720982,
씨제이대한통운(주),120,Dec-11,231646375,,78796519,
씨제이대한통운(주),120,Dec-12,-160100201,,-219039156,
씨제이대한통운(주),120,Dec-13,-183858587,,-128624748,
씨제이대한통운(주),120,Dec-14,-28125663,,-67368357,
씨제이대한통운(주),120,Dec-15,-163046529,,-86381816,
씨제이대한통운(주),120,Dec-16,-540658098,,-705460945,
씨제이대한통운(주),120,Dec-17,-583352823,,-689603421,
씨제이대한통운(주),120,Dec-18,-706230711,,-843492927,
씨제이대한통운(주),120,Dec-19,-193657552,,-318723936,
씨제이바이오사이언스(주),311690,Dec-15,1117293,,1173240,
씨제이바이오사이언스(주),311690,Dec-16,-12265357,,-12265357,
씨제이바이오사이언스(주),311690,Dec-17,10942962,,11499310,
씨제이바이오사이언스(주),311690,Dec-18,-160781,,-160781,
씨제이바이오사이언스(주),311690,Dec-19,-26747388,,-26165022,
씨제이씨지브이(주),79160,Dec-11,-192741444,,-141267095,
씨제이씨지브이(주),79160,Dec-12,38640401,,24688983,
씨제이씨지브이(주),79160,Dec-13,-193243555,,-207587745,
씨제이씨지브이(주),79160,Dec-14,-152084617,,-181223228,
씨제이씨지브이(주),79160,Dec-15,-150254243,,-227310908,
씨제이씨지브이(주),79160,Dec-16,-446633184,,-835353963,
씨제이씨지브이(주),79160,Dec-17,-73337512,,-285906362,
