회사명,거래소코드,회계년도,매입채무(IFRS)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),장기매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),장기매출채권(IFRS연결)(천원)
삼천리자전거(주),024950,2011/12,30713,,4957560,0,,
삼천리자전거(주),024950,2012/12,247034,,5578953,0,,
삼천리자전거(주),024950,2013/12,1260247,,9390794,0,,
삼천리자전거(주),024950,2014/12,690303,,8090191,0,,
삼천리자전거(주),024950,2015/12,1312776,,10243059,0,,
삼천리자전거(주),024950,2016/12,277955,2154815,16151178,0,26170242,0
삼천리자전거(주),024950,2017/12,1398521,1807547,15446370,0,23391816,0
삼천리자전거(주),024950,2018/12,3296764,3788670,10820326,0,16659794,0
삼천리자전거(주),024950,2019/12,2128975,2349112,9027027,0,12078645,0
삼현철강(주),017480,2011/12,18540295,,54769131,0,,
삼현철강(주),017480,2012/12,21440605,,47794438,0,,
삼현철강(주),017480,2013/12,21907048,,49328276,0,,
삼현철강(주),017480,2014/12,19819297,,52605900,0,,
삼현철강(주),017480,2015/12,9364207,,30444389,0,,
삼현철강(주),017480,2016/12,14869147,,38291604,0,,
삼현철강(주),017480,2017/12,11907778,,45297198,0,,
삼현철강(주),017480,2018/12,16277893,,50939626,0,,
삼현철강(주),017480,2019/12,18318209,,53601742,0,,
삼호개발(주),010960,2011/12,24541843,24541843,42170946,0,42170946,0
삼호개발(주),010960,2012/12,22681779,22681779,56278782,0,57290955,0
삼호개발(주),010960,2013/12,21178056,1347640,49397173,0,49236563,0
삼호개발(주),010960,2014/12,18545889,18545336,38774899,0,39435563,0
삼호개발(주),010960,2015/12,25509874,25519335,44149393,0,44317746,0
삼호개발(주),010960,2016/12,22506881,22493681,38938906,0,39069388,0
삼호개발(주),010960,2017/12,24167005,24155618,32756421,0,32757191,0
삼호개발(주),010960,2018/12,29629256,29618756,35406600,0,35407650,0
삼호개발(주),010960,2019/12,28919791,29054298,30655307,0,30655307,0
삼화왕관(주),004450,2011/12,8775087,,16046704,0,,
삼화왕관(주),004450,2012/12,7249503,,16961213,0,,
삼화왕관(주),004450,2013/12,7247484,,17250148,0,,
삼화왕관(주),004450,2014/12,6963587,,15848426,0,,
삼화왕관(주),004450,2015/12,6937911,,16928990,0,,
삼화왕관(주),004450,2016/12,8027285,,18269006,0,,
삼화왕관(주),004450,2017/12,9678219,,22053542,0,,
삼화왕관(주),004450,2018/12,7988472,,18189925,0,,
삼화왕관(주),004450,2019/12,7730856,9472239,18073497,0,19918126,0
삼화전기(주),009470,2011/12,18191316,24634834,35714567,0,48521167,0
삼화전기(주),009470,2012/12,21534521,27860217,38010181,0,50092706,0
삼화전기(주),009470,2013/12,23149893,29368200,39821222,0,52238391,0
삼화전기(주),009470,2014/12,23909242,26293824,34973019,0,45247188,0
삼화전기(주),009470,2015/12,24613737,30655636,35139682,0,49703662,0
삼화전기(주),009470,2016/12,30382430,39521712,33400676,0,52950128,0
삼화전기(주),009470,2017/12,25666627,34999530,30589796,0,47462226,0
삼화전기(주),009470,2018/12,21491013,28856627,22715350,0,38025352,0
삼화전기(주),009470,2019/12,23448200,25465759,22930356,0,35695030,0
삼화전자공업(주),011230,2011/12,6021728,10059875,25684506,0,20593506,0
삼화전자공업(주),011230,2012/12,4589642,6492142,24776271,0,18075093,0
삼화전자공업(주),011230,2013/12,5484794,6925828,25330440,0,18278930,0
삼화전자공업(주),011230,2014/12,6333878,8379674,24984946,0,20090748,0
삼화전자공업(주),011230,2015/12,3263683,6419724,20877914,0,15492011,0
삼화전자공업(주),011230,2016/12,3428668,6324480,17956421,0,13554740,0
삼화전자공업(주),011230,2017/12,4924478,8793094,16096834,0,13628920,0
삼화전자공업(주),011230,2018/12,4418466,7037083,9234380,0,11667050,0
삼화전자공업(주),011230,2019/12,3978911,6394837,8731614,0,11403010,0
삼화콘덴서공업(주),001820,2011/12,5054884,21668579,27640770,0,31690494,0
삼화콘덴서공업(주),001820,2012/12,4375533,22766581,23362725,0,34399599,0
삼화콘덴서공업(주),001820,2013/12,6593398,20377635,25334955,0,35095144,0
삼화콘덴서공업(주),001820,2014/12,13454973,15898617,20200192,0,29684427,0
삼화콘덴서공업(주),001820,2015/12,18016323,21178548,25058984,0,33312978,0
삼화콘덴서공업(주),001820,2016/12,20786930,22895252,32820570,0,41474814,0
삼화콘덴서공업(주),001820,2017/12,27748511,29815944,37342091,0,45522229,0
삼화콘덴서공업(주),001820,2018/12,26650099,30930305,57911409,0,69082937,0
삼화콘덴서공업(주),001820,2019/12,15969380,23305292,36486089,0,52066965,0
삼화페인트공업(주),000390,2011/12,61946806,63484822,110620303,0,114613787,0
삼화페인트공업(주),000390,2012/12,64005795,65081292,105692681,0,111560582,0
삼화페인트공업(주),000390,2013/12,70959607,75312180,114754699,0,125168917,0
삼화페인트공업(주),000390,2014/12,73031672,76618265,109329681,0,122165137,0
삼화페인트공업(주),000390,2015/12,67419969,71456924,104354573,0,120805156,0
삼화페인트공업(주),000390,2016/12,64651927,70530765,113678305,0,129755111,0
삼화페인트공업(주),000390,2017/12,92644707,99892473,114887335,0,130240394,0
삼화페인트공업(주),000390,2018/12,94697898,101883064,119783641,0,139917886,0
삼화페인트공업(주),000390,2019/12,91013412,100352198,118335790,0,144257591,0
상신브레이크(주),041650,2011/12,27163594,25584178,38402100,0,50931309,0
상신브레이크(주),041650,2012/12,24257033,24699683,43154907,0,55704088,0
상신브레이크(주),041650,2013/12,35788976,37302774,51934459,0,64444758,0
상신브레이크(주),041650,2014/12,34740163,34712253,59959663,0,77882736,0
상신브레이크(주),041650,2015/12,32853124,32653780,66181164,0,84181412,0
상신브레이크(주),041650,2016/12,32174816,37972596,84309899,0,97299014,0
상신브레이크(주),041650,2017/12,29613547,35080218,75010451,0,96870781,0
상신브레이크(주),041650,2018/12,30722709,36150715,73340059,0,89473560,0
상신브레이크(주),041650,2019/12,30280844,38951124,75552683,0,89020441,0
상신이디피(주),091580,2011/12,7150060,9639078,12841093,0,12493217,0
상신이디피(주),091580,2012/12,7159670,9058848,11311594,0,9606251,0
상신이디피(주),091580,2013/12,5751419,8149995,10738010,0,9409701,0
상신이디피(주),091580,2014/12,4685309,6762305,7948411,0,7355268,0
상신이디피(주),091580,2015/12,5055601,5871804,10390096,0,8069976,0
상신이디피(주),091580,2016/12,3911663,5452416,7722363,0,6513300,0
상신이디피(주),091580,2017/12,6020349,11620138,8841542,0,10982911,0
상신이디피(주),091580,2018/12,10129776,11674199,17262093,0,14069088,0
상신이디피(주),091580,2019/12,6207725,6992066,21464654,0,12985538,0
상신전자(주),263810,2017/12,11533097,12409168,11397371,0,13644736,0
상신전자(주),263810,2018/12,9158257,9776612,11212182,0,13153999,0
상신전자(주),263810,2019/12,7249730,7866521,10998297,0,13254539,0
새론오토모티브(주),075180,2011/12,17271876,25236003,35509491,0,51986862,0
새론오토모티브(주),075180,2012/12,13923701,21038566,35201677,0,54481895,0
새론오토모티브(주),075180,2013/12,11820817,19710463,36160834,0,58075656,0
새론오토모티브(주),075180,2014/12,10151023,18240270,29252409,0,54028976,0
새론오토모티브(주),075180,2015/12,11789930,17867236,29587672,0,56079600,0
새론오토모티브(주),075180,2016/12,10448057,18553488,21393496,0,48529923,0
새론오토모티브(주),075180,2017/12,10901971,14910388,19511248,0,52715237,0
새론오토모티브(주),075180,2018/12,10290384,12199805,15993170,0,38488181,0
새론오토모티브(주),075180,2019/12,10030064,13047243,15785648,0,33654469,0
샘표(주),007540,2011/12,19250932,19363389,36142992,0,31228906,0
샘표(주),007540,2012/12,14368933,15413127,29189799,0,24783711,0
샘표(주),007540,2013/12,17840168,18457369,33900323,0,27545605,0
샘표(주),007540,2014/12,20463426,21614557,36497693,0,29455246,0
샘표(주),007540,2015/12,13974341,14382825,41229732,0,33109833,0
샘표(주),007540,2016/12,0,721165,0,0,3073311,0
샘표(주),007540,2017/12,0,16279723,0,0,32442551,0
샘표(주),007540,2018/12,0,14357240,0,0,32395825,0
샘표(주),007540,2019/12,0,14916622,0,0,30603208,0
샘표식품(주),248170,2016/12,14802037,15010716,42037470,0,31946121,0
샘표식품(주),248170,2017/12,16610127,16854267,41239495,0,32547139,0
샘표식품(주),248170,2018/12,14550896,14796167,42301775,0,32417224,0
샘표식품(주),248170,2019/12,15036759,15305350,41335455,0,30640551,0
서암기계공업(주),100660,2011/12,7397135,,7792754,0,,
서암기계공업(주),100660,2012/12,3430543,,4765341,0,,
서암기계공업(주),100660,2013/12,4185079,,5091686,0,,
서암기계공업(주),100660,2014/12,5196390,,4920750,0,,
서암기계공업(주),100660,2015/12,4580664,,5946306,0,,
서암기계공업(주),100660,2016/12,5662539,,6261918,0,,
서암기계공업(주),100660,2017/12,8281006,,8531195,0,,
서암기계공업(주),100660,2018/12,5042854,,7147795,0,,
서암기계공업(주),100660,2019/12,4294558,,5999791,0,,
서울도시가스(주),017390,2011/12,389632949,389771305,374134890,0,375503374,0
서울도시가스(주),017390,2012/12,496022463,505662283,438506450,0,445714071,0
서울도시가스(주),017390,2013/12,443289571,449919389,380735620,0,390246226,0
서울도시가스(주),017390,2014/12,473219303,496391674,412973386,0,441421845,0
서울도시가스(주),017390,2015/12,313300347,313346872,282263781,0,282289073,0
서울도시가스(주),017390,2016/12,311775493,311990947,251922064,0,251936745,0
서울도시가스(주),017390,2017/12,360338339,360498554,300802053,0,300924707,0
서울도시가스(주),017390,2018/12,148611897,148810584,286165968,0,286475475,0
서울도시가스(주),017390,2019/12,264689161,264748456,265075872,0,265377636,0
서울반도체(주),046890,2011/12,36277217,34789013,161626281,0,162710712,0
서울반도체(주),046890,2012/12,64473686,71329307,207215508,0,196911039,0
서울반도체(주),046890,2013/12,72473147,116661567,218731244,0,243107250,0
서울반도체(주),046890,2014/12,60749417,95493756,197260629,0,218494195,0
서울반도체(주),046890,2015/12,115108933,167613060,234373279,0,240866120,0
서울반도체(주),046890,2016/12,92513429,167085095,245093479,0,271798453,0
서울반도체(주),046890,2017/12,155690083,203028677,248074789,0,307560882,0
서울반도체(주),046890,2018/12,119395203,183031327,303056147,0,344085416,0
서울반도체(주),046890,2019/12,173855459,230466718,214677535,0,336446326,0
서울식품공업(주),004410,2011/12,3639745,3639745,8212792,67016,8140998,67016
서울식품공업(주),004410,2012/12,5167714,5326425,10799036,37022,10573146,37022
서울식품공업(주),004410,2013/12,3304896,3312704,9645614,37022,9077078,37022
서울식품공업(주),004410,2014/12,2708686,2739291,9954363,37022,9032549,37022
서울식품공업(주),004410,2015/12,3344369,3370999,11568887,37022,9979918,37022
서울식품공업(주),004410,2016/12,2845298,,12564883,37022,,
서울식품공업(주),004410,2017/12,4513152,,15548157,37022,,
서울식품공업(주),004410,2018/12,4710374,,15732049,37022,,
서울식품공업(주),004410,2019/12,3503626,,13688291,37022,,
서울전자통신(주),027040,2011/12,1565249,14163891,4862143,229502,30516624,229502
서울전자통신(주),027040,2012/12,2561813,10786275,4428474,628478,23461221,229502
서울전자통신(주),027040,2013/12,1542940,4861971,6420981,726251,26226307,327274
서울전자통신(주),027040,2014/12,1832336,2419677,9192710,729760,6956179,345545
서울전자통신(주),027040,2015/12,1751324,4054143,9882038,425568,7895642,568
서울전자통신(주),027040,2016/12,7924122,10777470,13673688,438236,13852433,438236
서울전자통신(주),027040,2017/12,4623342,9059912,17590380,388520,13302666,388520
서울전자통신(주),027040,2018/12,6673491,17519550,14282488,841119,16779124,841119
서울전자통신(주),027040,2019/12,4102694,7389503,13658702,866843,8283634,866844
서호전기(주),065710,2011/12,3026379,3036134,7945248,0,7614769,0
서호전기(주),065710,2012/12,2470104,2384130,7596944,0,7547512,0
서호전기(주),065710,2013/12,1618104,1617126,8482494,0,8841243,0
서호전기(주),065710,2014/12,3748671,3771682,11749710,0,11997339,0
서호전기(주),065710,2015/12,5031639,5158785,7747367,0,7716532,0
서호전기(주),065710,2016/12,4466508,4564636,7795436,0,7508465,0
서호전기(주),065710,2017/12,2764356,2943629,8159506,0,7846108,0
서호전기(주),065710,2018/12,1254698,1436417,7811236,0,7304315,0
서호전기(주),065710,2019/12,6862735,7158752,5133331,0,4485116,0
선도전기(주),007610,2011/12,12929448,12929448,21838931,0,21838931,0
선도전기(주),007610,2012/12,10019980,10019980,18067995,0,18067995,0
선도전기(주),007610,2013/12,25320854,25320854,42500651,0,42500651,0
선도전기(주),007610,2014/12,18573431,18573431,34145742,0,34145742,0
선도전기(주),007610,2015/12,19852306,19852306,36193236,0,36193236,0
선도전기(주),007610,2016/12,21803555,21803555,45360669,0,45360669,0
선도전기(주),007610,2017/12,18381452,18381452,39835171,0,39835171,0
선도전기(주),007610,2018/12,13807781,13807781,40651318,0,40651318,0
선도전기(주),007610,2019/12,14941883,14941883,44577132,0,44577132,0
성문전자(주),014910,2011/12,3800058,3788372,15309445,0,18897855,0
성문전자(주),014910,2012/12,2853707,3894957,8452670,0,11504159,0
성문전자(주),014910,2013/12,2630196,4211469,8964284,0,12493594,0
성문전자(주),014910,2014/12,2748380,4409946,8757828,0,12759781,0
성문전자(주),014910,2015/12,2341237,4851635,8654136,0,12996262,0
성문전자(주),014910,2016/12,1807625,5038875,7862819,0,13736184,0
성문전자(주),014910,2017/12,1890068,4926542,7794333,0,13122914,0
성문전자(주),014910,2018/12,1173468,3826306,6607416,0,11175372,0
성문전자(주),014910,2019/12,1183501,4730317,5221731,0,11103124,0
성보화학(주),003080,2011/12,8239943,,4050605,0,,
성보화학(주),003080,2012/12,8202783,,3544041,0,,
성보화학(주),003080,2013/12,7303607,,3904933,0,,
성보화학(주),003080,2014/12,9107103,,4968590,0,,
성보화학(주),003080,2015/12,11420341,,6634826,0,,
성보화학(주),003080,2016/12,3219188,,6525694,0,,
성보화학(주),003080,2017/12,13057836,,6277378,0,,
성보화학(주),003080,2018/12,11415710,,3450899,0,,
성보화학(주),003080,2019/12,9148184,,1693589,0,,
성신양회(주),004980,2011/12,57744466,61476204,207987855,0,214214476,0
성신양회(주),004980,2012/12,61150437,63832327,233095887,0,239473703,0
성신양회(주),004980,2013/12,62118720,66252550,230522918,0,237933932,0
성신양회(주),004980,2014/12,60816347,66332338,224863274,0,231839673,0
성신양회(주),004980,2015/12,69349716,73876598,248126446,0,255373063,0
성신양회(주),004980,2016/12,77447943,83933141,234214771,0,246217162,0
성신양회(주),004980,2017/12,70350774,76675301,190827676,0,202275967,0
성신양회(주),004980,2018/12,50817685,79042014,156518256,33298795,191711117,33298795
성신양회(주),004980,2019/12,45349544,76509652,153766733,34772223,170364902,34772223
성우전자(주),081580,2011/12,13281545,14111628,19183257,0,19230065,0
성우전자(주),081580,2012/12,7352740,11189563,12110752,0,11645267,0
성우전자(주),081580,2013/12,11910670,13240391,15644896,0,15053193,0
성우전자(주),081580,2014/12,10379456,12977063,15388406,0,13412814,0
성우전자(주),081580,2015/12,6736376,10608210,12490331,0,11968397,0
성우전자(주),081580,2016/12,4472061,8450029,9853889,0,13825935,0
성우전자(주),081580,2017/12,3328482,7246270,7229290,0,15827541,0
성우전자(주),081580,2018/12,1986019,5280941,3074455,0,10847756,0
성우전자(주),081580,2019/12,1765647,4726540,3146608,0,9303991,0
성우테크론(주),045300,2011/12,1293051,1257253,1521042,0,1544087,0
성우테크론(주),045300,2012/12,1932256,1915130,2263782,0,2378607,0
성우테크론(주),045300,2013/12,2172304,2143579,2510649,0,2648660,0
성우테크론(주),045300,2014/12,2042337,2016411,2571455,0,2450510,0
성우테크론(주),045300,2015/12,1556461,1570109,3338420,0,3600472,0
성우테크론(주),045300,2016/12,2433220,2404947,4556575,0,4644214,0
성우테크론(주),045300,2017/12,4113327,4063052,8094288,0,8212512,0
성우테크론(주),045300,2018/12,1593222,1521133,3256356,0,3395005,0
성우테크론(주),045300,2019/12,2742458,2645843,3690976,0,3802095,0
성창기업지주(주),000180,2011/12,0,16659041,0,0,28243287,0
성창기업지주(주),000180,2012/12,0,15794063,11877193,0,29491158,0
성창기업지주(주),000180,2013/12,0,19279944,12571959,0,29258095,0
성창기업지주(주),000180,2014/12,0,14426790,6040078,0,28192207,0
성창기업지주(주),000180,2015/12,0,16047598,6017024,0,30102872,0
성창기업지주(주),000180,2016/12,0,26544293,5969763,0,36696114,0
성창기업지주(주),000180,2017/12,0,20646479,4041465,0,33969278,0
성창기업지주(주),000180,2018/12,0,14455555,3207709,0,32724366,0
성창기업지주(주),000180,2019/12,0,12166178,3041738,0,29466566,0
성호전자(주),043260,2011/12,15377530,13529226,23804774,0,26918659,0
성호전자(주),043260,2012/12,21674870,13683292,21887754,0,22352199,0
성호전자(주),043260,2013/12,14996337,9667496,15759901,0,21038225,0
성호전자(주),043260,2014/12,17206993,9835111,13743935,0,16899036,0
성호전자(주),043260,2015/12,14548884,8615486,14810552,0,20151459,0
성호전자(주),043260,2016/12,20216176,11753532,20428579,0,24019866,0
성호전자(주),043260,2017/12,12363196,10679156,17695588,0,25655448,0
성호전자(주),043260,2018/12,11284827,9330808,18520223,0,25689574,0
성호전자(주),043260,2019/12,5684641,9053994,19278535,0,22876756,0
세기상사(주),002420,2011/12,38001,38001,0,0,0,0
세기상사(주),002420,2012/12,44038,44038,371170,0,0,0
세기상사(주),002420,2013/12,59190,59190,514021,0,514021,0
세기상사(주),002420,2014/12,45989,45989,349033,0,311015,0
세기상사(주),002420,2015/12,54602,54602,180782,0,142763,0
세기상사(주),002420,2016/12,55535,55535,201294,0,201294,0
세기상사(주),002420,2017/12,50585,,260905,0,,
세기상사(주),002420,2018/12,25896,,192250,0,,
세기상사(주),002420,2019/12,14178,,200259,0,,
세명전기공업(주),017510,2011/12,1251057,,810239,0,,
세명전기공업(주),017510,2012/12,1726577,,1049394,0,,
세명전기공업(주),017510,2013/12,1755774,,3118857,0,,
세명전기공업(주),017510,2014/12,1639306,,2055198,0,,
세명전기공업(주),017510,2015/12,1244017,,780712,0,,
세명전기공업(주),017510,2016/12,1499476,,1050495,0,,
세명전기공업(주),017510,2017/12,822717,,1116281,0,,
세명전기공업(주),017510,2018/12,1040543,,1514895,0,,
세명전기공업(주),017510,2019/12,1685376,,1847634,0,,
세방(주),004360,2011/12,64316063,66992749,125841812,622655,150303518,622655
세방(주),004360,2012/12,52003001,58422270,125211843,317698,136414977,317698
세방(주),004360,2013/12,58097529,63951635,89662035,428463,103281627,428463
세방(주),004360,2014/12,57813214,63810334,108239423,619846,123920743,619846
세방(주),004360,2015/12,46081179,52155948,105548281,389642,119126350,389642
세방(주),004360,2016/12,48267960,52295559,105410402,318258,116119350,322531
세방(주),004360,2017/12,59360055,62773031,97764127,439801,109175743,441137
세방(주),004360,2018/12,60563700,63781588,85739581,444689,100081082,446054
세방(주),004360,2019/12,56825694,67541060,92578603,356802,117344397,357668
세방전지(주),004490,2011/12,54817202,,189438943,0,,
세방전지(주),004490,2012/12,55811641,,158387997,0,,
세방전지(주),004490,2013/12,67444501,,188851718,0,,
세방전지(주),004490,2014/12,53461026,,194021394,0,,
세방전지(주),004490,2015/12,45476222,45793591,209750355,0,209994162,0
세방전지(주),004490,2016/12,61665919,57307275,213101130,0,213225409,0
세방전지(주),004490,2017/12,63682883,60674212,207527005,0,208040440,0
세방전지(주),004490,2018/12,72292824,65868438,219589450,0,221168882,0
세방전지(주),004490,2019/12,65705125,60141616,211051790,0,217473095,0
세원이앤씨(주),091090,2011/12,51254890,50701389,54495694,0,53261378,0
세원이앤씨(주),091090,2012/12,43649967,43553990,76403915,0,76682025,0
세원이앤씨(주),091090,2013/12,28585703,28557436,58446360,0,58473351,0
세원이앤씨(주),091090,2014/12,48331043,48343660,27527656,0,27764377,0
세원이앤씨(주),091090,2015/12,59911376,60135934,44940300,0,42386562,0
세원이앤씨(주),091090,2016/12,26228411,26426941,29049414,0,28858173,0
세원이앤씨(주),091090,2017/12,18615408,18423800,26174297,0,26126901,0
세원이앤씨(주),091090,2018/12,17679868,17438651,23497649,0,23399186,0
세원이앤씨(주),091090,2019/12,25033646,24962701,34136769,0,34129290,0
세종공업(주),033530,2011/12,54698005,174286328,134540675,0,153269002,0
세종공업(주),033530,2012/12,60824368,199916303,122663186,0,171603910,0
세종공업(주),033530,2013/12,63299241,193080595,130744307,0,176456146,0
세종공업(주),033530,2014/12,71700877,256090270,155605884,0,221819832,0
세종공업(주),033530,2015/12,62114992,238146083,166984384,0,269470414,0
세종공업(주),033530,2016/12,52455062,277170263,146081830,0,258075405,0
세종공업(주),033530,2017/12,45050830,243567932,135507039,0,208993442,0
세종공업(주),033530,2018/12,51836294,215203712,167056303,0,208749825,0
세종공업(주),033530,2019/12,50998547,280293584,148918414,0,254250946,0
세종텔레콤(주),036630,2011/12,29136218,29279306,64228596,0,63997849,0
세종텔레콤(주),036630,2012/12,4695742,4697365,48990558,0,48663323,0
세종텔레콤(주),036630,2013/12,4731969,4801993,39624489,34834,39520465,34834
세종텔레콤(주),036630,2014/12,1220244,1249167,30771705,12823,30666315,12823
세종텔레콤(주),036630,2015/12,2329157,2348156,32843082,419124,32731436,419124
세종텔레콤(주),036630,2016/12,1923781,1940454,36778455,1245154,36648353,1245154
세종텔레콤(주),036630,2017/12,2314292,2330997,26968170,117456,26870265,117456
세종텔레콤(주),036630,2018/12,1952071,4619449,26040893,3586386,33228055,3586386
세종텔레콤(주),036630,2019/12,5791369,5824327,47292512,5532203,47669566,5532203
세하(주),027970,2011/12,19952620,,39019876,0,,
세하(주),027970,2012/12,16759369,,34094284,0,,
세하(주),027970,2013/12,18287115,,35480618,854106,,
세하(주),027970,2014/12,12903650,,31562481,558573,,
세하(주),027970,2015/12,13589843,,27162014,607000,,
세하(주),027970,2016/12,13074154,,32624341,1699654,,
세하(주),027970,2017/12,12053000,,32557839,773773,,
세하(주),027970,2018/12,10838577,,30810120,2795868,,
세하(주),027970,2019/12,10365877,,32058523,3063916,,
소니드(주),060230,2011/12,5366479,5398395,5302874,0,5949693,0
소니드(주),060230,2012/12,6921655,6954261,9670242,456376,10173980,456376
소니드(주),060230,2013/12,11267552,11267552,12007371,454444,12072770,454444
소니드(주),060230,2014/12,10854519,10761776,11112966,797200,10786783,797200
소니드(주),060230,2015/12,3530812,5382137,6780027,797200,7846381,797200
소니드(주),060230,2016/12,6245515,6610921,8923527,797200,8636786,797200
소니드(주),060230,2017/12,6962708,5745779,10552190,797200,8421769,797200
소니드(주),060230,2018/12,1648033,2866632,4532605,492861,4349771,797200
소니드(주),060230,2019/12,2439935,3275665,4231016,492861,4411507,797200
소프트캠프(주),258790,2017/12,,,,,,
소프트캠프(주),258790,2018/12,,,,,,
소프트캠프(주),258790,2019/12,356908,339305,4777940,0,4750017,0
솔루스첨단소재(주),336370,2019/12,10444392,37283342,23018205,0,54761928,0
솔브레인홀딩스(주),036830,2011/12,24926170,25098885,62180193,0,62191655,0
솔브레인홀딩스(주),036830,2012/12,20132092,24024551,68028625,0,70034479,0
솔브레인홀딩스(주),036830,2013/12,13733097,17035961,56631376,0,55548137,0
솔브레인홀딩스(주),036830,2014/12,11822045,14190139,57743873,0,51441346,0
솔브레인홀딩스(주),036830,2015/12,16155822,20518696,76652839,0,61639703,0
솔브레인홀딩스(주),036830,2016/12,32783578,37869602,93317332,0,74798930,0
솔브레인홀딩스(주),036830,2017/12,36049313,39382644,94352606,0,75898908,0
솔브레인홀딩스(주),036830,2018/12,44476580,49604728,121999896,0,90605307,0
솔브레인홀딩스(주),036830,2019/12,36641762,42072117,98128416,0,86766885,0
송원산업(주),004430,2011/12,26645000,29257000,174344000,0,104288000,0
송원산업(주),004430,2012/12,30369000,30551000,192816000,0,96543000,0
송원산업(주),004430,2013/12,33483000,38856000,167280000,0,106483000,0
송원산업(주),004430,2014/12,30459000,41453000,163180000,0,108401000,0
송원산업(주),004430,2015/12,32479000,41726000,170549000,0,105502000,0
송원산업(주),004430,2016/12,38300000,49254000,154669000,0,118386000,0
송원산업(주),004430,2017/12,49524000,58762000,145985000,0,126698000,0
송원산업(주),004430,2018/12,43884000,55467000,111971000,0,112769000,0
송원산업(주),004430,2019/12,39548000,52176000,146177000,0,124335000,0
스튜디오드래곤(주),253450,2017/12,5076502,6067885,53363092,0,54929180,0
스튜디오드래곤(주),253450,2018/12,17961679,19574054,68519187,13113265,68770393,13113265
스튜디오드래곤(주),253450,2019/12,11895059,18423573,83681455,20386917,83583369,20386917
시그네틱스(주),033170,2011/12,24430473,,18602414,0,,
시그네틱스(주),033170,2012/12,27870194,,21907445,0,,
시그네틱스(주),033170,2013/12,21655263,,14787427,0,,
시그네틱스(주),033170,2014/12,20799042,,16992619,0,,
시그네틱스(주),033170,2015/12,14415912,14415912,14921847,0,14921847,0
시그네틱스(주),033170,2016/12,30303822,30303822,34073909,0,34073909,0
시그네틱스(주),033170,2017/12,23866635,23866635,24855377,0,24855377,0
시그네틱스(주),033170,2018/12,20104811,20104811,19499690,0,19499690,0
시그네틱스(주),033170,2019/12,16990822,16990822,20557547,0,20557547,0
신대양제지(주),016590,2011/12,5051825,9853014,36436867,0,60341192,0
신대양제지(주),016590,2012/12,3943819,8050760,22591783,0,46715535,0
신대양제지(주),016590,2013/12,4167638,9680662,27021500,0,49806693,0
신대양제지(주),016590,2014/12,3337945,7019853,24227764,0,43342146,0
신대양제지(주),016590,2015/12,4227428,7783801,24481765,0,43068287,0
신대양제지(주),016590,2016/12,5683451,7432195,32189686,0,41523855,0
신대양제지(주),016590,2017/12,6110983,18079135,36713663,0,110598238,0
신대양제지(주),016590,2018/12,4285346,10750549,29364911,0,94027443,0
신대양제지(주),016590,2019/12,2699472,10260035,16793660,0,85256576,0
신라교역(주),004970,2011/12,22964338,22964338,32170385,1427785,32214385,1427785
신라교역(주),004970,2012/12,32499821,32503121,38756845,0,38789845,0
신라교역(주),004970,2013/12,37561938,37561938,43656553,0,43656553,0
신라교역(주),004970,2014/12,22195485,26960017,32629629,0,37584478,0
신라교역(주),004970,2015/12,26326108,28485981,42358724,0,44828471,0
신라교역(주),004970,2016/12,31679616,35204954,47266851,0,51374935,0
신라교역(주),004970,2017/12,37256842,40871126,52673484,0,57311391,0
신라교역(주),004970,2018/12,29421817,32076365,50812576,0,53959005,0
신라교역(주),004970,2019/12,22898177,26792935,33212458,6712273,37261836,6712273
신라섬유(주),001000,2011/12,339360,,1366358,0,,
신라섬유(주),001000,2012/12,379744,,1509481,0,,
신라섬유(주),001000,2013/12,371710,,1443784,0,,
신라섬유(주),001000,2014/12,60493,,1986841,0,,
신라섬유(주),001000,2015/12,0,,1923811,0,,
신라섬유(주),001000,2016/12,1607699,,1819446,0,,
신라섬유(주),001000,2017/12,15715,,1828483,0,,
신라섬유(주),001000,2018/12,11,,1833580,0,,
신라섬유(주),001000,2019/12,5149,,1831214,0,,
신라에스지(주),025870,2011/12,2278828,,5080297,0,,
신라에스지(주),025870,2012/12,1439001,,4651079,0,,
신라에스지(주),025870,2013/12,2652130,2652130,3886090,0,3886090,0
신라에스지(주),025870,2014/12,2310529,2367327,4607461,0,5568754,0
신라에스지(주),025870,2015/12,1148205,1181764,3016763,0,3940089,0
신라에스지(주),025870,2016/12,1406817,1888009,6241522,0,5330909,0
신라에스지(주),025870,2017/12,1676118,2140424,5430943,0,3956759,0
신라에스지(주),025870,2018/12,1369742,1704792,3936396,0,4606554,0
신라에스지(주),025870,2019/12,1073999,1384319,1981794,0,2710049,0
신라젠(주),215600,2016/12,0,0,6136546,0,2703282,1812750
신라젠(주),215600,2017/12,0,0,2650540,12852266,3481652,0
신라젠(주),215600,2018/12,0,0,2842286,24529927,2357660,0
신라젠(주),215600,2019/12,0,0,3372838,30542079,3528530,0
신성델타테크(주),065350,2011/12,11979032,48843357,9420801,0,62860448,0
신성델타테크(주),065350,2012/12,12332759,39221634,14659344,0,48735909,0
신성델타테크(주),065350,2013/12,9142280,37638637,12825825,0,53084257,0
